Date,Offense,Street,Sub,Zip,Area
9/24/2003,"ASSAULT, SIMPLE",BARHAM BLVD,166,23690,200
1/26/2003,"ASSAULT, SIMPLE, DOMESTIC",BARHAM BLVD,166,23690,200
8/7/2003,"ASSAULT, SIMPLE, DOMESTIC",BARHAM BLVD,166,23690,200
3/18/2003,BRANDISHING FIREARM,BARHAM BLVD,166,23690,200
11/30/2003,BRANDISHING FIREARM,BARHAM BLVD,166,23690,200
3/11/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
4/20/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
3/4/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
6/1/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
6/29/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
9/11/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
11/27/2003,CITIZEN REQUESTED ASSISTANCE,BARHAM BLVD,166,23690,200
6/18/2003,"DAMAGE PROPERTY, PRIVATE",BARHAM BLVD,166,23690,200
9/24/2003,"DAMAGE PROPERTY, PRIVATE",BARHAM BLVD,166,23690,200
7/24/2003,DEAD ON ARRIVAL,BARHAM BLVD,166,23690,200
8/7/2003,DRUNK IN PUBLIC,BARHAM BLVD,166,23690,200
11/11/2003,FALSELY SUMMONS OR FALSE REPORT TO POLICE,BARHAM BLVD,166,23690,200
1/27/2003,GRAND LARCENY,BARHAM BLVD,166,23690,200
6/16/2003,"LARCENY,FROM MOTOR VEHICLE",BARHAM BLVD,166,23690,200
5/20/2003,"LARCENY,FROM MOTOR VEHICLE",BARHAM BLVD,166,23690,200
2/21/2003,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V",BARHAM BLVD,166,23690,200
3/21/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",BARHAM BLVD,166,23690,200
3/18/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",BARHAM BLVD,166,23690,200
5/9/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE",BARHAM BLVD,166,23690,200
2/22/2003,MOTOR VEHICLE THEFT,BARHAM BLVD,166,23690,200
1/2/2003,PETIT LARCENY,BARHAM BLVD,166,23690,200
7/17/2003,PETIT LARCENY,BARHAM BLVD,166,23690,200
5/15/2003,POSSESSION OF MARIJUANA,BARHAM BLVD,166,23690,200
9/29/2003,POSSESSION OF MARIJUANA,BARHAM BLVD,166,23690,200
3/18/2003,ROBBERY,BARHAM BLVD,166,23690,200
9/29/2003,ROBBERY,BARHAM BLVD,166,23690,200
10/3/2003,RUNAWAY JUVENILE,BARHAM BLVD,166,23690,200
2/21/2003,SOLICITATION TO COMMIT FELONY,BARHAM BLVD,166,23690,200
12/10/2003,TRESPASSING,BARHAM BLVD,166,23690,200
2/6/2003,VIOLATE PROTECTIVE ORDERS,BARHAM BLVD,166,23690,200
12/25/2003,"DAMAGE PROPERTY, PRIVATE",BOUNDARY ROAD,104,23690,200
12/25/2003,"DAMAGE PROPERTY, PRIVATE",BOUNDARY ROAD,104,23690,200
9/12/2003,DRUNK IN PUBLIC,BOUNDARY ROAD,104,23690,200
3/4/2003,GRAND LARCENY,BROWNS LANE,104,23690,200
9/15/2003,"ASSAULT, SIMPLE, DOMESTIC",CABOT DRIVE,225,23690,200
6/15/2003,CITIZEN REQUESTED ASSISTANCE,CABOT DRIVE,225,23690,200
8/2/2003,"DAMAGE PROPERTY, PRIVATE",CABOT DRIVE,225,23690,200
8/2/2003,DRUNK IN PUBLIC,CABOT DRIVE,225,23690,200
12/16/2003,MAIMING,CABOT DRIVE,225,23690,200
12/16/2003,PETIT LARCENY,CABOT DRIVE,225,23690,200
12/7/2003,ANNOYING PHONE CALLS,CANNON ROAD,8,23690,200
3/24/2003,"ASSAULT, SIMPLE",CANNON ROAD,8,23690,200
1/1/2003,CITIZEN REQUESTED ASSISTANCE,CANNON ROAD,8,23690,200
9/6/2003,CURFEW VIOLATION,CANNON ROAD,8,23690,200
6/13/2003,"DAMAGE PROPERTY, PRIVATE",CANNON ROAD,8,23690,200
11/30/2003,"DAMAGE PROPERTY, PRIVATE",CANNON ROAD,8,23690,200
3/24/2003,DRUNK IN PUBLIC,CANNON ROAD,8,23690,200
9/6/2003,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE,CANNON ROAD,8,23690,200
4/8/2003,CITIZEN REQUESTED ASSISTANCE,CANNON ROAD,8,23690,200
4/11/2003,OBSCENE/THREATENING PHONE CALL,CANNON ROAD,8,23690,200
6/21/2003,RAPE,CANNON ROAD,8,23690,200
6/25/2003,"LARCENY,FROM MOTOR VEHICLE",COBURN COURT,35,23690,200
6/11/2003,"ASSAULT, SIMPLE, DOMESTIC",COOK ROAD,248,23690,200
11/29/2003,CITIZEN REQUESTED ASSISTANCE,COOK ROAD,248,23690,200
11/29/2003,CITIZEN REQUESTED ASSISTANCE,COOK ROAD,248,23690,200
12/3/2003,CITIZEN REQUESTED ASSISTANCE,COOK ROAD,248,23690,200
5/7/2003,"DAMAGE PROPERTY, PRIVATE",COOK ROAD,248,23690,200
3/20/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD,248,23690,200
3/25/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD,248,23690,200
5/10/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD,248,23690,200
8/30/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD,248,23690,200
5/10/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,COOK ROAD,248,23690,200
8/4/2003,"LARCENY, ALL OTHERS",COOK ROAD,248,23690,200
5/30/2003,POSSESSION OF MARIJUANA,COOK ROAD & BALLARD STREET,248,23690,200
5/15/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & BALLARD STREET,248,23690,200
4/26/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & BALLARD STREET,248,23690,200
5/30/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & BALLARD STREET,248,23690,200
4/26/2003,"DRUGS, POSSESS COCAINE",COOK ROAD & BALLARD STREET,248,23690,200
4/26/2003,ELUDING POLICE,COOK ROAD & BALLARD STREET,248,23690,200
4/26/2003,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER,COOK ROAD & BALLARD STREET,248,23690,200
4/26/2003,RECKLESS - GENERAL,COOK ROAD & BALLARD STREET,248,23690,200
5/18/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & FALCON ROAD,248,23690,200
3/21/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & GEORGE WASHINGTON M,248,23690,200
6/15/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & GEORGE WASHINGTON M,248,23690,200
5/11/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & GOOSLEY ROAD,248,23690,200
4/26/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & GOOSLEY ROAD,248,23690,200
4/26/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,COOK ROAD & GOOSLEY ROAD,248,23690,200
4/26/2003,DRUNK IN PUBLIC,COOK ROAD & GOOSLEY ROAD,248,23690,200
12/21/2003,POSSESSION OF MARIJUANA,COOK ROAD & GOOSLEY ROAD,248,23690,200
4/26/2003,RECKLESS - GENERAL,COOK ROAD & GOOSLEY ROAD,248,23690,200
8/16/2003,ASSAULT & BATTERY -POLICE OFCR OR FIREFIGHTER,COOK ROAD & SURRENDER ROAD,248,23690,200
8/16/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,COOK ROAD & SURRENDER ROAD,248,23690,200
8/16/2003,RECKLESS - GENERAL,COOK ROAD & SURRENDER ROAD,248,23690,200
8/16/2003,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE,COOK ROAD & SURRENDER ROAD,248,23690,200
8/16/2003,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE,COOK ROAD & SURRENDER ROAD,248,23690,200
10/30/2003,"LARCENY,FROM MOTOR VEHICLE",COOL COURT,249,23690,200
9/12/2003,POSSESSION OF MARIJUANA,COOL COURT,249,23690,200
4/3/2003,POSSESSION OF MARIJUANA,COOL COURT,249,23690,200
7/24/2003,RUNAWAY JUVENILE,COOL COURT,249,23690,200
10/20/2003,OBSCENE/THREATENING PHONE CALL,CORNWALIS ROAD,200,23690,200
6/24/2003,THROWING OBJECT AT MOVING VEHICLE,CRAWFORD ROAD AND PARK SERVICE O,104,23690,200
11/25/2003,CITIZEN REQUESTED ASSISTANCE,CRAWFORD ROAD AND TOUR ROAD OVE,104,23690,200
12/2/2003,"GRAFITTI, PUBLIC PROPERTY",CRAWFORD ROAD PARK SERVICE OVER,104,23690,200
5/19/2003,CITIZEN REQUESTED ASSISTANCE,DOGWOOD ROAD,104,23690,200
6/14/2003,DRUNK IN PUBLIC,FALCON ROAD & COOK ROAD,136,23690,200
2/26/2003,"ASSAULT, SIMPLE",GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,
12/31/2003,"DAMAGE PROPERTY, PRIVATE",GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,
2/18/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,200
6/2/2003,CREDIT CARD FRAUD,GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,300
9/8/2003,"DAMAGE PROPERTY, BUSINESS",GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,100
6/26/2003,PETIT LARCENY,GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,200
1/31/2003,POSSESSION OF MARIJUANA,GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,100
9/8/2003,STEAL OR TAMPER WITH COIN OPERATED EQUIPMENT,GEORGE WASHINGTON MEMORIAL HIGHWAY,,23690,100
9/17/2003,CITIZEN REQUESTED ASSISTANCE,GOOSELY ROAD & GEORGE WASHINGTO,248,23690,200
2/1/2003,"ASSAULT, AGGRAVATED, DOMESTIC",GOOSLEY ROAD,248,23690,200
1/27/2003,"ASSAULT, SIMPLE, DOMESTIC",GOOSLEY ROAD,248,23690,200
3/16/2003,CITIZEN REQUESTED ASSISTANCE,GOOSLEY ROAD,248,23690,200
10/12/2003,"DAMAGE PROPERTY, PRIVATE",GOOSLEY ROAD,248,23690,200
7/26/2003,"DAMAGE PROPERTY, PRIVATE",GOOSLEY ROAD,248,23690,200
2/10/2003,FALSELY SUMMONS OR FALSE REPORT TO POLICE,GOOSLEY ROAD,248,23690,200
11/27/2003,MAIMING,GOOSLEY ROAD,248,23690,200
2/11/2003,POSSESSION OF MARIJUANA,GOOSLEY ROAD,248,23690,200
3/27/2003,POSSESSION OF MARIJUANA,GOOSLEY ROAD,248,23690,200
11/29/2003,TRESPASSING,GOOSLEY ROAD,248,23690,200
6/20/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,GOOSLEY ROAD & GEORGE WASHINGTO,248,23690,200
6/20/2003,DRIVING W/SUSPENDED OR REVOKED LICENSE,GOOSLEY ROAD & GEORGE WASHINGTO,248,23690,200
7/18/2003,POSSESSION OF MARIJUANA,GOOSLEY ROAD & GEORGE WASHINGTO,248,23690,200
9/26/2003,"DAMAGE PROPERTY, PRIVATE",GOOSLEY ROAD & LEIGH ROAD,248,23690,200
2/28/2003,POSSESSION OF MARIJUANA,GOOSLEY ROAD & THE MASONIC LODGE,248,23690,200
3/14/2003,"DRUGS, POSSESS COCAINE",LEIGH & WALNUT ROAD,101,23690,200
1/9/2003,"ASSAULT, SIMPLE, DOMESTIC",LEIGH ROAD,101,23690,200
1/20/2003,"ASSAULT, SIMPLE, DOMESTIC",LEIGH ROAD,101,23690,200
11/20/2003,ATTEMPTED SUICIDE,LEIGH ROAD,101,23690,200
1/9/2003,CARRYING CONCEALED WEAPON -1ST,LEIGH ROAD,101,23690,200
1/25/2003,CITIZEN REQUESTED ASSISTANCE,LEIGH ROAD,101,23690,200
9/14/2003,CITIZEN REQUESTED ASSISTANCE,LEIGH ROAD,101,23690,200
11/29/2003,CITIZEN REQUESTED ASSISTANCE,LEIGH ROAD,101,23690,200
10/23/2003,CITIZEN REQUESTED ASSISTANCE,LEIGH ROAD,101,23690,200
9/24/2003,CITIZEN REQUESTED ASSISTANCE,LEIGH ROAD,101,23690,200
6/6/2003,"DAMAGE PROPERTY, PRIVATE",LEIGH ROAD,101,23690,200
1/9/2003,"DAMAGE PROPERTY, PRIVATE",LEIGH ROAD,101,23690,200
4/13/2003,"DAMAGE PROPERTY, PRIVATE",LEIGH ROAD,101,23690,200
1/9/2003,"DRUGS, POSSESS COCAINE",LEIGH ROAD,101,23690,200
9/19/2003,DRUNK IN PUBLIC,LEIGH ROAD,101,23690,200
1/9/2003,DRUNK IN PUBLIC,LEIGH ROAD,101,23690,200
6/26/2003,GRAND LARCENY,LEIGH ROAD,101,23690,200
11/23/2003,"LARCENY,FROM MOTOR VEHICLE",LEIGH ROAD,101,23690,200
4/13/2003,"LARCENY,FROM MOTOR VEHICLE",LEIGH ROAD,101,23690,200
7/29/2003,"LARCENY,FROM MOTOR VEHICLE",LEIGH ROAD,101,23690,200
1/9/2003,RESISTING ARREST/OBS JUSTICE W,LEIGH ROAD,101,23690,200
9/12/2003,THEFT OR RECEIPT OF STOLEN FIREARM,LEIGH ROAD,101,23690,200
1/16/2003,UNAUTHORIZED USE OF VEHICLE,LEIGH ROAD,101,23690,200
3/28/2003,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE","LEIGH ROAD, AREA OF PAY PHONE",101,23690,200
5/24/2003,"DAMAGE PROPERTY, PRIVATE",MAGNOLIA LANE,87,23690,200
2/19/2003,DRUNK IN PUBLIC,MAGNOLIA LANE,87,23690,200
1/9/2003,ABUSE AND NEGLECT OF CHILDREN,MAPLE ROAD,104,23690,200
6/22/2003,"ASSAULT, SIMPLE, DOMESTIC",MAPLE ROAD,104,23690,200
5/1/2003,"DAMAGE PROPERTY, PRIVATE",MAPLE ROAD,104,23690,200
2/11/2003,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM,MAPLE ROAD,104,23690,200
5/15/2003,PETIT LARCENY,MAPLE ROAD,104,23690,200
11/26/2003,RUNAWAY JUVENILE,MAPLE ROAD,104,23690,200
7/7/2003,VEHICLE REGISTRATION VIOLATIONS,MAPLE ROAD,104,23690,200
1/26/2003,CITIZEN REQUESTED ASSISTANCE,MAURICE COURT,255,23690,200
10/14/2003,"DAMAGE PROPERTY, PRIVATE",MOORE HOUSE ROAD,200,23690,200
7/13/2003,"DAMAGE PROPERTY, PRIVATE",MOORE HOUSE ROAD,200,23690,200
4/28/2003,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM,MOORE HOUSE ROAD,200,23690,200
7/13/2003,"ASSAULT, SIMPLE",MOOREHOUSE ROAD,200,23690,200
4/9/2003,CITIZEN REQUESTED ASSISTANCE,MOOREHOUSE ROAD,200,23690,200
5/7/2003,IDENTITY FRAUD > $200 OR IMPRISONMENT OF VICTIM,MOOREHOUSE ROAD,200,23690,200
2/12/2003,"ASSAULT, SIMPLE",MUSE LANE,104,23690,200
2/12/2003,TRESPASSING,MUSE LANE,104,23690,200
4/9/2003,CITIZEN REQUESTED ASSISTANCE,NELSON STREET,248,23690,200
6/11/2003,"ASSAULT, SIMPLE, DOMESTIC",NORTH MAPLE ROAD,,23690,
5/10/2003,CITIZEN REQUESTED ASSISTANCE,NORTH MAPLE ROAD,,23690,
6/11/2003,"DAMAGE PROPERTY, PRIVATE",NORTH MAPLE ROAD,,23690,"
"
9/13/2003,DEAD ON ARRIVAL,NORTH MAPLE ROAD,,23690,
6/3/2003,TRESPASSING,OLD WILLIAMSBURG,104,23690,200
5/7/2003,PETIT LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
11/16/2003,"ASSAULT, SIMPLE",OLD WILLIAMSBURG ROAD,104,23690,200
4/21/2003,"ASSAULT, SIMPLE",OLD WILLIAMSBURG ROAD,104,23690,200
6/14/2003,"ASSAULT, SIMPLE",OLD WILLIAMSBURG ROAD,104,23690,200
11/7/2003,"ASSAULT, SIMPLE",OLD WILLIAMSBURG ROAD,104,23690,200
11/30/2003,"ASSAULT, SIMPLE",OLD WILLIAMSBURG ROAD,104,23690,200
3/16/2003,"ASSAULT, SIMPLE",OLD WILLIAMSBURG ROAD,104,23690,200
4/11/2003,"ASSAULT, SIMPLE, DOMESTIC",OLD WILLIAMSBURG ROAD,104,23690,200
12/26/2003,"ASSAULT, SIMPLE, DOMESTIC",OLD WILLIAMSBURG ROAD,104,23690,200
3/18/2003,"ASSAULT, SIMPLE, DOMESTIC",OLD WILLIAMSBURG ROAD,104,23690,200
2/13/2003,"ASSAULT, SIMPLE, DOMESTIC",OLD WILLIAMSBURG ROAD,104,23690,200
9/19/2003,"BURGLARY, BUSINESS",OLD WILLIAMSBURG ROAD,104,23690,200
10/13/2003,"BURGLARY, RESIDENTIAL",OLD WILLIAMSBURG ROAD,104,23690,200
10/14/2003,"BURGLARY, RESIDENTIAL",OLD WILLIAMSBURG ROAD,104,23690,200
11/3/2003,"BURGLARY, RESIDENTIAL",OLD WILLIAMSBURG ROAD,104,23690,200
12/25/2003,"BURGLARY, RESIDENTIAL",OLD WILLIAMSBURG ROAD,104,23690,200
11/10/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
3/16/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
5/28/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
8/1/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
11/30/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
4/11/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
8/5/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
8/27/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
11/1/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
12/2/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
12/5/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
12/6/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
12/9/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
12/9/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
12/13/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
9/18/2003,CITIZEN REQUESTED ASSISTANCE,OLD WILLIAMSBURG ROAD,104,23690,200
11/24/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
9/19/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
4/19/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
6/14/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
6/14/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
9/13/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
10/14/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
10/28/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
11/5/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
11/30/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
12/25/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
6/16/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
7/5/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
7/5/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
7/5/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
7/4/2003,"DAMAGE PROPERTY, PRIVATE",OLD WILLIAMSBURG ROAD,104,23690,200
1/4/2003,DEAD ON ARRIVAL,OLD WILLIAMSBURG ROAD,104,23690,200
3/16/2003,DRIVING UNDER THE INFLUENCE OF ALCOHOL,OLD WILLIAMSBURG ROAD,104,23690,200
1/18/2003,"DRIVING UNDER THE INFLUENCE,DR",OLD WILLIAMSBURG ROAD,104,23690,200
10/13/2003,GRAND LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
10/14/2003,GRAND LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
11/3/2003,GRAND LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
12/25/2003,GRAND LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
2/6/2003,"LARCENY,FROM MOTOR VEHICLE",OLD WILLIAMSBURG ROAD,104,23690,200
12/13/2003,"LARCENY,FROM MOTOR VEHICLE",OLD WILLIAMSBURG ROAD,104,23690,200
6/16/2003,"LARCENY,FROM MOTOR VEHICLE",OLD WILLIAMSBURG ROAD,104,23690,200
6/16/2003,"LARCENY,FROM MOTOR VEHICLE",OLD WILLIAMSBURG ROAD,104,23690,200
6/16/2003,"LARCENY,FROM MOTOR VEHICLE",OLD WILLIAMSBURG ROAD,104,23690,200
6/18/2003,"LARCENY,FROM MOTOR VEHICLE",OLD WILLIAMSBURG ROAD,104,23690,200
3/18/2003,MAIMING,OLD WILLIAMSBURG ROAD,104,23690,200
4/4/2003,OBSCENE/THREATENING PHONE CALL,OLD WILLIAMSBURG ROAD,104,23690,200
6/24/2003,OBSCENE/THREATENING PHONE CALL,OLD WILLIAMSBURG ROAD,104,23690,200
8/21/2003,OBSCENE/THREATENING PHONE CALL,OLD WILLIAMSBURG ROAD,104,23690,200
6/8/2003,OPERATE MOTOR VEHICLE -HABITUAL OFFENDER,OLD WILLIAMSBURG ROAD,104,23690,200
8/18/2003,PETIT LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
11/30/2003,PETIT LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
12/13/2003,PETIT LARCENY,OLD WILLIAMSBURG ROAD,104,23690,200
3/14/2003,POSSESSION OF MARIJUANA,OLD WILLIAMSBURG ROAD,104,23690,200
12/15/2003,RUNAWAY JUVENILE,OLD WILLIAMSBURG ROAD,104,23690,200
11/1/2003,RUNAWAY JUVENILE,OLD WILLIAMSBURG ROAD,104,23690,200
6/16/2003,TAMPERING WITH AUTO,OLD WILLIAMSBURG ROAD,104,23690,200
2/8/2003,TAMPERING WITH VEHICLE,OLD WILLIAMSBURG ROAD,104,23690,200
6/25/2003,THROWING OBJECT AT MOVING VEHICLE,OLD WILLIAMSBURG ROAD,104,23690,200
11/21/2003,TRESPASSING,OLD WILLIAMSBURG ROAD,104,23690,200
5/14/2003,UNAUTHORIZED USE OF VEHICLE,OLD WILLIAMSBURG ROAD,104,23690,200
3/22/2003,UNAUTHORIZED USE OF VEHICLE,OLD WILLIAMSBURG ROAD,104,23690,200
5/18/2003,OBJECT SEXUAL PENETRATION,OLD WILLIAMSBURG ROAD,104,23690,200
