"State/2,3",,"735,124","737,220 ","727,824","729,782","710,882","693,764","682,263","683,358","667,871","654,220","647,829","643,452","629,216","631,275","620,498","627,960","628,941","620,390","618,689","568,887","509,714","435,381","387,145","343,902","308,763","283,139","250,138","230,115","203,331","204,832","198,384","191,767","156,567","149,775","131,591","126,414"
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northeast/2,,"169,722","170,985 ","149,391","155,192","152,744","152,033","154,309","152,488","174,591","162,971","159,653","164,539","162,006","162,782","154,959","175,207","173,882","167,337","163,875","147,792","128,946","110,749","104,680","90,879","88,327","82,849","54,419","54,110","48,361","46,096","45,359","42,158","35,985","34,504","34,014","32,502"
Connecticut,,"2,894","2,873 ","2,328","2,177","2,567","2,571","2,552","2,343","2,186","2,126","1,868","1,526","1,396",996,"1,083","1,233","1,146","1,000",483,509,291,322,371,466,603,695,868,"1,287","1,311","2,184","1,932","1,983","2,099","2,909","1,673","1,593"
Maine,,32,32 ,31,32,31,34,32,32,32,31,28,28,33,67,57,55,40,38,39,36,--,--,--,--,--,--,122,135,144,204,213,321,432,652,780,683
Massachusetts,,"3,260","3,253 ","3,113","3,121","3,435","3,579","3,854","3,597","3,951","3,718","3,703","4,304","4,489","4,596","4,836","5,256","4,755","4,370","4,645","4,944","4,720","4,688","4,333","4,018","3,998","4,496","4,447","5,039","4,303","3,405","4,071","4,412","4,247","3,571","3,729","3,718"
New Hampshire,,"1,973","1,883 ","1,661","1,653","1,621","1,402","1,212","1,199",963,953,944,944,"1,141","1,083","1,066",785,835,777,623,576,522,477,461,421,539,453,455,471,471,479,441,431,442,529,494,459
New Jersey,,"15,563","15,356 ","15,532","15,055","14,405","13,874","13,880","13,248","12,576","11,931","11,709","12,968","13,218","16,903","14,545","37,867","41,802","35,775","36,120","26,282","23,298","20,062","18,463","15,709","14,064","13,385","12,206","12,287","10,514","9,706","8,911","7,817","7,386","7,173","8,397","8,293"
New York,,"48,542","49,950 ","52,225","53,669","53,001","53,533","54,524","55,853","55,990","56,719","57,858","57,956","59,548","59,670","57,137","55,568","53,832","52,186","50,004","47,834","42,837","36,885","33,962","31,244","29,325","28,289","24,212","23,489","21,062","19,865","19,652","17,168","11,310","10,196","11,175","10,238"
"Pennsylvania/4,5,6",,"95,870","96,014 ","72,951","78,107","76,386","75,678","76,989","102,244","97,712","86,238","82,345","85,666","81,001","78,264","75,013","73,234","70,355","72,100","71,062","66,893","56,657","47,702","46,466","38,398","39,008","34,785","11,371","10,726","9,982","9,738","9,589","9,437","9,512","9,239","7,582","7,276"
Rhode Island,,556,537 ,469,442,332,302,344,363,384,355,331,397,432,526,573,591,525,536,483,345,321,393,442,423,453,402,394,371,327,244,257,220,202,235,184,242
Vermont,,"1,032","1,087 ","1,081",936,966,"1,060",922,796,797,900,867,750,748,677,649,618,592,555,416,373,300,220,182,200,337,344,344,305,247,271,293,369,355,--,--,--
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Midwest,,"130,714","139,094 ","141,415","138,287","131,638","131,283","127,338","122,678","114,173","104,705","103,331","101,697","94,110","89,860","89,090","86,598","82,478","79,852","76,017","71,525","65,693","55,773","51,062","46,747","43,114","41,722","46,967","46,588","41,491","36,739","36,635","35,032","23,500","21,264","16,517","13,827"
Illinois,,"26,009","33,162 ","33,683","35,086","34,917","34,576","34,277","35,008","35,458","30,148","30,196","31,833","30,432","30,348","30,064","29,541","26,695","24,177","23,304","23,213","17,671","14,550","14,369","13,744","12,311","11,421","11,383","11,556","11,866","8,244","9,507","8,532",--,--,--,--
Indiana,,"10,872","10,989 ","10,653","10,375","8,205","7,295","6,627","7,019","5,877","5,339","4,917","4,539","4,258","4,044","3,580","3,200","3,409","2,891","2,899","3,125","3,778","3,456","3,411","3,071","3,273","2,797","2,900","2,954","2,678","2,155","2,028","2,059","1,997","1,920","1,708","1,733"
Iowa,,"3,197","3,259 ","3,159","3,546","3,578","3,560","3,325","2,974","2,787","2,614","2,763","2,514","2,194","2,037","2,200","2,340","3,696","2,339","2,065","2,081","2,111","1,900","1,945","1,966","1,929","1,971","1,662","1,556","1,050",785,639,717,641,631,524,470
Kansas,,"5,063","5,010 ","4,958","4,842","4,886","4,666","4,525","4,145","3,990","3,991","3,829","5,909","6,025","6,150","6,004","6,094","6,291","7,141","6,297","6,204","5,751","5,089","3,497","2,676","2,360","2,282","1,997","2,036","2,105","2,400","2,200","2,341","1,305","1,179","1,067",--
Michigan,,"24,486","24,374 ","22,523","21,131","18,486","19,978","20,924","20,233","17,648","16,501","15,753","15,541","15,331","14,351","14,609","13,862","12,846","14,015","13,436","12,275","11,901","9,890","7,677","6,342","5,703","6,639","9,365","8,939","7,251","6,585","6,227","7,293","6,580","5,171","4,183","3,866"
Minnesota,,"5,807","5,435 ","5,093","4,756","4,445","4,007","3,676","3,596","3,577","3,156","3,072","3,151","2,995","2,446","2,377","2,117","1,904","1,834","1,901","1,702","1,873","1,699","1,639","1,444","1,437","1,364","1,418","1,498","1,479","1,633","1,534","1,633","2,051","2,011","1,934","1,879"
Missouri,,"19,421","18,857 ","19,212","18,656","18,815","18,374","17,400","15,830","13,533","12,864","12,563","11,448","10,366","12,514","13,087","13,001","12,592","12,264","11,671","10,333","9,196","7,545","7,207","6,423","5,229","4,485","4,366","3,330","2,556","2,970","2,395","1,613","1,564","1,327","1,387","1,210"
Nebraska,,941,823 ,846,800,797,662,801,648,574,530,476,568,624,688,688,661,771,815,697,702,632,490,447,459,304,246,361,364,309,255,292,412,345,400,--,--
North Dakota,,427,363 ,386,340,372,302,246,225,148,117,110,152,174,116,100,114,94,90,107,122,116,138,134,133,159,166,159,170,161,129,127,133,139,123,135,122
Ohio,,"12,076","14,575 ","19,119","18,390","17,603","19,512","18,882","18,427","17,853","17,885","18,248","15,776","11,304","6,803","6,331","7,432","6,453","6,997","7,407","6,738","7,945","6,464","5,991","5,988","6,147","6,509","9,065","10,327","8,616","8,471","8,849","7,461","6,829","6,479","5,452","4,400"
South Dakota,,"2,843","2,748 ","2,720","2,812","2,767","2,444","2,217","1,944","1,640","1,437","1,481","1,322","1,125",823,725,688,662,674,673,851,620,510,617,492,408,415,438,399,295,259,198,190,215,213,127,147
Wisconsin,,"19,572","19,499 ","19,063","17,553","16,767","15,907","14,438","12,629","11,088","10,123","9,923","8,944","9,282","9,540","9,325","7,548","7,065","6,615","5,560","4,179","4,099","4,042","4,128","4,009","3,854","3,427","3,853","3,459","3,125","2,853","2,639","2,648","1,834","1,810",--,--
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South/3,,"260,486","252,764 ","243,378","240,465","238,484","235,061","229,775","224,995","219,849","224,269","225,955","222,916","223,922","236,743","241,668","240,478","253,731","257,202","253,958","237,436","215,773","183,715","156,696","141,609","124,304","110,894","102,128","89,367","82,403","81,775","77,167","77,826","60,955","56,203","50,395","49,542"
Alabama/5,,"9,006","8,429 ","8,042","7,790","7,508","7,795","7,745","6,950","5,309","5,663","5,484","4,875","5,221","6,356","4,966","7,793","7,235","6,729","6,934","6,858","5,970","5,724","4,701","3,456","3,038","2,425","2,194","1,985","2,266","2,361","2,547","2,726","2,129","1,940","2,165","3,321"
Arkansas,,"21,106","21,077 ","19,687","18,617","18,057","16,666","13,476","13,180","12,128","11,357","8,659","7,752","6,979","5,719","5,459","4,685","5,224","4,036","3,460","3,460","3,971","3,657","3,840","3,932","4,023","3,891","3,463","3,417","3,061","2,918","2,855","2,496","2,397","2,228","2,424","2,209"
Delaware,,560,519 ,551,535,544,600,539,529,551,530,579,634,572,591,591,"1,033","1,029",914,"1,120",991,"1,283","1,013","1,093","1,100",978,864,830,718,621,624,619,582,--,--,--,--
District of Columbia,,"6,171","5,992 ","5,767","5,417","5,341","4,926","5,253","4,861","5,297","4,506","5,332","5,103","7,055","7,761","7,120","6,340","6,574","6,591","6,294","5,398","5,346","4,915","3,949","3,659","2,980","3,504","2,696","2,348","2,638","3,281","3,045","2,485","1,990","1,316","1,627","2,160"
Florida,,"4,093","4,323 ","4,528","4,654","4,790","4,785","4,484","5,098","5,223","5,891","5,982","6,418","6,487","8,477","9,243","11,197","20,573","17,567","14,021","8,155","2,064","2,318","2,562","2,873","3,478","4,214","5,661","6,359","5,974","6,620","8,823","10,554","5,984","5,129","4,537","4,206"
Georgia,,"25,091","23,709 ","23,448","23,111","22,958","22,851","23,344","21,161","20,822","20,809","21,556","22,003","20,482","21,915","21,146","19,434","17,505","20,790","23,020","23,375","22,646","17,437","11,308","10,917","10,421","8,538","7,246","6,677","4,897","2,652","3,169","3,323","3,341","3,533","3,234","3,175"
Kentucky,,"14,628","12,601 ","12,377","13,097","11,755","10,162","8,255","7,744","5,968","4,885","4,614","4,868","4,508","4,233","4,621","4,257","4,380","4,148","3,684","3,345","3,183","3,133","3,443","3,338","3,370","3,694","3,567","3,722","3,430","8,996","8,120","8,138","8,036","6,986","4,993","4,532"
Louisiana,,"26,202","23,607 ","24,636","24,085","23,832","24,072","24,219","23,743","23,049","23,330","22,860","20,716","18,759","19,927","19,082","19,028","17,112","14,463","12,192","10,331","8,877","9,177","7,387","7,243","4,166","3,346","3,087","1,963","1,961","1,913","1,819","2,107","2,235","2,348","1,946","2,079"
Maryland/6,,"13,195","13,195 ","13,220","13,856","14,351","14,271","14,351","13,742","13,271","13,415","13,666","15,007","15,528","15,763","16,246","15,748","14,795","13,858","13,058","12,350","11,192","9,862","9,225","8,063","7,494","7,308","7,046","6,076","6,024","6,132","6,436","6,508","5,598","5,077","5,141","5,129"
Mississippi,,"6,434","5,426 ","2,922","2,015","1,899","1,970","1,758","1,816","1,816","1,788","1,596","1,356","1,489","1,378","1,326","1,510","1,519","1,730","2,357","3,292","3,478","3,349","3,177","3,456","3,454","3,392","3,108","3,207","2,914","2,734","2,292","2,213","2,004","1,509",834,646
North Carolina,,"3,621","3,544 ","3,409","3,311","3,236","3,101","2,882","2,677","2,805","2,954","3,352","4,389","5,806","8,148","12,358","18,501","20,159","17,284","14,415","13,258","9,883","7,559","6,191","4,646","3,322","3,184","3,892","5,074","6,910","6,875","6,496","7,034","6,400","5,323","5,801","6,022"
Oklahoma/7,,"2,627","2,970 ","3,073","2,929",**,"4,329","4,329","4,047","3,573","3,406","1,825","1,527","1,532","1,928","2,159","2,356","2,604","2,503","2,758","3,511","3,236","1,993","1,455","1,762","1,670","1,625","1,880","1,922","1,858","2,299","2,232","2,081","1,635","1,721","2,002","2,040"
South Carolina/6,,"6,412","6,419 ","1,857","2,289","2,766","3,072","3,237","3,242","3,491","4,161","4,378","4,612","4,404","4,813","5,036","5,545","6,077","5,790","5,325","4,154","3,543","3,386","3,626","3,469","3,066","3,261","3,441","3,338","3,175","3,306","3,124","2,798","2,494","2,236","1,850","1,610"
Tennessee,,"12,157","11,556 ","10,464","10,481","9,570","8,630","8,223","7,957","7,949","8,074","8,093","7,328","7,605","8,693","8,934","8,851","9,353","11,279","11,819","9,931","11,327","10,511","9,529","9,263","8,600","7,899","6,524","3,563","3,303","3,280","3,097","3,098",--,--,--,--
Texas,,"104,763","104,943 ","102,921","101,748","100,053","101,916","102,072","102,271","103,068","107,688","111,719","109,310","109,820","109,437","112,594","103,089","108,563","116,637","121,141","118,092","109,726","91,294","77,827","67,308","57,509","47,471","40,783","32,131","26,274","21,662","17,235","16,191","12,538","12,649","10,745","9,780"
"Virginia/5,6,8",,"2,624","2,565 ","4,471",/,"7,201","4,499","4,392","4,834","4,530","4,873","5,148","5,860","6,700","10,710","9,918","10,188","9,649","11,504","11,372","9,897","9,048","7,444","6,576","6,283","5,767","5,640","5,986","6,268","6,487","5,637","4,783","5,025","3,669","3,787","2,750","2,278"
West Virginia,,"1,796","1,889 ","2,005","1,830","1,523","1,416","1,216","1,143",999,939,"1,112","1,158",975,894,869,923,"1,380","1,379",988,"1,038","1,000",943,807,841,968,638,724,599,610,485,475,467,505,421,346,355
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
West,,"174,202","174,377 ","193,640","195,838","188,016","175,387","170,841","183,197","159,258","162,275","158,890","154,300","149,178","141,890","134,781","125,677","118,850","115,999","124,839","112,134","99,302","85,144","74,707","64,667","53,018","47,674","46,624","40,050","31,076","40,222","39,223","36,751","36,127","37,804","30,665","30,543"
Alaska/5,,"2,089","1,923 ","1,714","1,539","1,527",973,949,927,900,522,525,498,478,472,642,459,412,685,710,568,568,533,489,435,119,155,147,104,101,101,93,110,105,117,--,--
Arizona,,"7,993","8,186 ","7,537","6,755","6,463","6,213","5,728","5,367","4,587","5,143","3,474","3,715","3,742","3,378","3,785","4,109","4,351","4,017","3,588","2,900","2,711","2,048","1,669","2,224","2,034","1,717","1,660","1,684","1,527","1,319","1,093","1,531","1,018",962,"1,047",--
California,,"105,133","106,371 ","120,753","123,764","118,592","111,744","110,262","110,338","113,185","117,903","117,647","114,046","108,424","104,412","99,578","91,807","85,082","80,845","87,725","78,724","67,562","57,515","49,364","41,333","33,172","30,127","30,645","25,462","18,913","16,080","15,253","14,111","14,069","17,050","16,820","18,539"
Colorado,,"11,014","11,655 ","11,654","11,014","9,551","8,196","7,383","6,559","6,215","5,733","5,500","5,263","5,204","4,139","3,294","3,024","2,463","2,731","2,634","2,306","2,396","1,974","1,743","1,680","1,827","2,003","1,709","1,520","1,202","1,096",927,941,"1,752","2,070","2,975","2,937"
Hawaii,,"1,850","1,831 ","1,904","2,015","2,308","2,119","2,296","2,240","2,525","2,608","2,504","2,252","2,009","1,827","1,733","1,689","1,650","1,541","1,393","1,479","1,425","1,287","1,108","1,012",921,716,526,457,421,491,514,452,477,519,540,534
Idaho,,"3,957","3,447 ","3,361","3,114","2,732","2,482","2,370","2,329","1,961","1,657","1,409","1,317","1,309",820,692,619,931,837,788,397,243,238,247,865,531,483,381,421,409,396,420,449,449,458,230,221
Montana/5,,986,"1,007 ","1,062",966,844,703,810,815,845,710,621,549,667,755,771,744,710,704,677,617,811,752,671,624,668,634,691,691,658,642,758,690,589,477,533,422
Nevada,,"4,964","4,186 ","3,908","3,653","3,824","3,518","3,610","4,126","3,971","4,025","4,056","3,847","4,055","3,463","3,216","2,863","3,529","3,398","3,246","2,987","2,850","2,417","2,100","1,598","1,529","1,313","1,187","1,082","1,065","1,172","1,052",849,805,632,502,380
New Mexico/5,,"3,146","3,157 ","3,724","3,527","3,517","2,831","2,469","2,328","1,962","1,562","1,670","1,630","1,773","1,626","1,426","1,366","1,078","1,281","1,331","1,414","1,224","1,151","1,230","1,194","1,147","1,092","1,194","1,079","1,206","1,094",884,699,829,765,794,655
Oregon,,"22,491","22,117 ","21,962","22,196","22,031","21,189","20,515","19,456","19,090","18,290","17,579","17,273","17,270","16,815","15,800","15,019","14,264","13,687","12,505","10,149","8,023","5,794","3,790","1,988","1,973","1,894","1,764","1,558","1,344","1,751","2,639","2,384","2,257","1,890","1,636","1,337"
Utah,,"2,941","3,185 ","3,566","3,572","3,342","3,242","3,246","3,229","3,352","3,410","3,231","3,252","3,424","3,281","2,920","2,700","2,417","2,185","1,988","1,809","1,561","1,277","1,218","1,137","1,094","1,169","1,115","1,216",939,773,767,616,568,510,390,502
Washington/5,,"6,956","6,563 ","11,768","13,017","12,611","11,568","10,640",24905,95,155,160,200,375,480,560,875,"1,650","3,720","7,850","8,395","9,615","9,832","10,745","10,211","7,666","6,039","5,253","4,403","3,047","15,102","14,669","13,819","13,092","12,271","5,130","4,972"
Wyoming/6,,682,749 ,727,706,674,609,563,578,570,557,514,458,448,422,364,403,313,368,404,389,313,326,333,366,337,332,352,373,244,205,154,100,117,83,68,44
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Note:  The Annual Parole Survey collects population counts for January 1 and December 31 of the reporting year. Because some agencies update their yearend population counts during the following  reporting year, BJS has historically used this information to update the annual counts in this spreadsheet. While the 2010 data represents the population count on December 31, 2010, the 2009 data reflect the updated population counts reported for January 1, 2010. The 2008 data reported here represent the updated counts received for January 1, 2009, etc. This differs with how data were prepared for the most recent report, ""Probation and Parole in the United States, 2010"", in which the population for each year represents that reported for December 31 of that year, for the purpose of making comparisons within the same reporting year. Probation and Parole in the United States, 2010, is available on the BJS website at http://www.ojp.usdoj.gov/bjs/pub/pdf/ppus10.pdf. See ""Methodology"" for a discussion of changes in reporting methods within certain jurisdictions between 2009 and 2010, and for references to changes which occurred between 2000 and 2009.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
**Not known.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
 --Not reported.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"1/The Annual Parole Survey was not conducted in 1991. The January 1, 1992 population counts were used as estimates of the December 31, 1991 population counts.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"2/Includes an estimated 75,057 parolees under supervision in Pennsylvania in 2003 (i.e., January 1, 2004) due to a change in reporting county parole counts. See footnotes 4 and 5.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"3/Includes an estimated 3,100 parolees under supervision in Oklahoma in 2006 (i.e., January 1, 2007) because the state was unable to provide data for the 2007 reporting year. See footnote 6. Includes an estimated 4,700 parolees under supervision in Virginia in 2007 (i.e., January 1, 2008) because the state was unable to provide data for January 1, 2008. See footnote 7.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"4/Due to a change in reporting county parole counts, the 2003 (i.e., January 1, 2004) estimated total for Pennsylvania based on reporting methods comparable to 2004 was 75,057.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"5/See ""Methodology"" in ""Probation and Parole in the United States, 2009"" (http://www.ojp.usdoj.gov/bjs/pub/pdf/ppus09.pdf) for a discussion of changes in reporting methods between 2000 and 2009.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"6/See ""Methodology"" in ""Probation and Parole in the United States, 2010"" (http://www.ojp.usdoj.gov/bjs/pub/pdf/ppus10.pdf) for a discussion of changes in reporting methods between 2009 and 2010.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"7/The state was unable to provide data for the 2007 reporting year. The January 1, 2007 population in each jurisdiction was used to update the December 31, 2006 population in each jurisdiction; however, Oklahoma reported 3,072 parolees under supervision on December 31, 2006. ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"8/The state was unable to provide data for January 1, 2008. The January 1, 2008 population in each jurisdiction was used to update the December 31, 2007, population in each jurisdiction; however, Virginia reported 6,850 parolees under supervision on December 31, 2007 but data are not comparable to 2008 data due to a change in reporting methods. For more details, see ""Methodology"" in ""Probation and Parole in the United States, 2008"" http://www.ojp.usdoj.gov/bjs/pub/pdf/ppus08.pdf.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
