Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”,Name: “Table 1 of 1 on page 17 of 17”
161,ROANOKE COUNTY/SALEM JAIL,,,,,,,-,-,not anthem
163,ROCKBRIDGE REGIONAL JAIL,,0,0,0,1,"33,960.00","33,960.00",-,
165,ROCKINGHAM-HARRISONBURG REG.,,0,0,0,1,"11,837.33","11,837.33",-,
171,SHENANDOAH COUNTY JAIL,,,,,1,-,-,-,
175,SOUTHAMPTON COUNTY JAIL,,0,0,0,2,"26,002.00","13,001.00",-,
491,SOUTHSIDE REGIONAL JAIL,,0,0,0,1,904.00,904.00,-,
183,SUSSEX COUNTY JAIL,,0,0,0,5,"88,991.47","17,798.29",-,
191,SWVRJ - ABINGDON,,,,1,71,"1,049,343.00","14,779.48","14,779.48",
169,SWVRJ - DUFFIELD,,,,,,,-,-,
051,SWVRJ - HAYSI,,,,,,,-,-,
185,SWVRJ - TAZEWELL,,,,,,,-,-,
810,VIRGINIA BEACH CORRECTION. CTR,,,,,16,"199,661.06","12,478.82",-,
470,VIRGINIA PENINSULA REGIONAL,,0,2,1,10,"95,914.26","9,591.43","28,774.28",
187,WARREN COUNTY JAIL,,,,,,,-,-,not anthem
620,WESTERN TIDEWATER REGIONAL,,,,,23,"456,540.56","19,849.59",-,
494,WESTERN VIRGINIA REGIONAL JAIL,,0,0,0,,,-,-,
,Subtotal Jails with Anthem Reporting,,6,4,11,339,"5,410,924.61","15,961.43","335,190.02",
,Additional Jail Reports (non Anthem),,-,-,8,,,"15,961.43","127,691.44",additional inmates from jail reporting not
,,,,,,,,,,counted in Anthem counts/costs
,Total Jail/Anthem Reports,,6,4,19,,,,"462,881.46",
,Estimates for 9 addt'l Jails,9 jails not covered by Anthem out of 65 jails total: Avg cost prorated for 9 jails,9 jails not covered by Anthem out of 65 jails total: Avg cost prorated for 9 jails,9 jails not covered by Anthem out of 65 jails total: Avg cost prorated for 9 jails,9 jails not covered by Anthem out of 65 jails total: Avg cost prorated for 9 jails,9 jails not covered by Anthem out of 65 jails total: Avg cost prorated for 9 jails,,,"74,391.66",
,,(note Blue Ridge and Southwest counted each as 1 jail; Meherrin counted as 2 because,(note Blue Ridge and Southwest counted each as 1 jail; Meherrin counted as 2 because,(note Blue Ridge and Southwest counted each as 1 jail; Meherrin counted as 2 because,(note Blue Ridge and Southwest counted each as 1 jail; Meherrin counted as 2 because,(note Blue Ridge and Southwest counted each as 1 jail; Meherrin counted as 2 because,(note Blue Ridge and Southwest counted each as 1 jail; Meherrin counted as 2 because,,,
,Total 65 Local and Regional Jails,data available only for Mecklenburg portion),data available only for Mecklenburg portion),data available only for Mecklenburg portion),,,,,"537,273.12",
,,"*Note: Emergency Medical expenses reimbursed for SR inmates in Henrico, Petersburg, Riverside;","*Note: Emergency Medical expenses reimbursed for SR inmates in Henrico, Petersburg, Riverside;","*Note: Emergency Medical expenses reimbursed for SR inmates in Henrico, Petersburg, Riverside;","*Note: Emergency Medical expenses reimbursed for SR inmates in Henrico, Petersburg, Riverside;","*Note: Emergency Medical expenses reimbursed for SR inmates in Henrico, Petersburg, Riverside;","*Note: Emergency Medical expenses reimbursed for SR inmates in Henrico, Petersburg, Riverside;",,,
,,Petersburg and Riverside did not report medicaid eligible inmates with hospitalizations; Henrico,Petersburg and Riverside did not report medicaid eligible inmates with hospitalizations; Henrico,Petersburg and Riverside did not report medicaid eligible inmates with hospitalizations; Henrico,Petersburg and Riverside did not report medicaid eligible inmates with hospitalizations; Henrico,Petersburg and Riverside did not report medicaid eligible inmates with hospitalizations; Henrico,Petersburg and Riverside did not report medicaid eligible inmates with hospitalizations; Henrico,,,
,,"inmate reimbursed not included in Anthem data included in this report; therefore, funds paid","inmate reimbursed not included in Anthem data included in this report; therefore, funds paid","inmate reimbursed not included in Anthem data included in this report; therefore, funds paid","inmate reimbursed not included in Anthem data included in this report; therefore, funds paid","inmate reimbursed not included in Anthem data included in this report; therefore, funds paid","inmate reimbursed not included in Anthem data included in this report; therefore, funds paid",,,
,,in FY13 for emergency medical for SR offenders would not offset costs included herein,in FY13 for emergency medical for SR offenders would not offset costs included herein,in FY13 for emergency medical for SR offenders would not offset costs included herein,in FY13 for emergency medical for SR offenders would not offset costs included herein,in FY13 for emergency medical for SR offenders would not offset costs included herein,in FY13 for emergency medical for SR offenders would not offset costs included herein,,,
,,,,,,15,,,,
