Arrests by Offense,Accomack,,Albemarle ,,Alleghany ,,Amelia ,,Amherst ,,Appomattox,,Arlington,,Augusta,,Bath,,Bedford,,Bland,,Botetourt,,Brunswick ,,Buchanan ,,Buckingham ,,Campbell ,,Caroline ,,Carroll,,Charles City,,Charlotte,,Chesterfield,,Clarke,,Craig,,Culpeper,,Cumberland,,Dickenson,,Dinwiddie,,Essex,,Fairfax,,Fauquier,,Floyd,,Fluvanna,,Franklin,,Frederick,,Giles,,Gloucester,,Goochland,,Grayson,,Greene,,Greensville,,Halifax,,Hanover,,Henrico,,Henry,,Highland,,Isle of Wight,,James City,,King & Queen,,King George,,King William,,Lancaster,,Lee,,Loudoun,,Louisa,,Lunenburg,,Madison,,Mathews,,Mecklenburg,,Middlesex,,Montgomery,,Nelson,,New Kent,,Northampton,,Northumberland,,Nottoway,,Orange,,Page,,Patrick,,Pittsylvania,,Powhatan,,Prince Edward,,Prince George,,Prince William,,Pulaski,,Rappahannock,,Richmond,,Roanoke,,Rockbridge,,Rockingham,,Russell,,Scott,,Shenandoah,,Smyth,,Southampton,,Spotsylvania,,Stafford,,Surry,,Sussex,,Tazewell,,Warren,,Washington,,Westmoreland,,Wise,,Wythe,,York,,Total County,
Burglary,15,3,28,4,10,0,5,0,3,1,4,3,32,1,47,0,3,0,30,7,3,0,15,2,8,7,30,0,4,0,32,3,17,1,22,2,2,0,5,0,175,105,8,0,0,0,15,6,10,0,8,0,28,4,6,0,157,81,19,0,1,0,1,0,21,1,53,2,12,2,15,2,11,0,6,0,8,0,3,0,13,0,77,7,157,59,45,7,0,0,20,0,39,19,1,0,16,2,3,9,1,0,13,0,32,8,2,1,11,0,1,0,7,0,14,1,1,0,64,8,2,0,15,4,1,1,8,0,11,1,9,10,4,0,34,0,40,4,6,4,4,2,18,2,131,42,48,3,4,2,3,0,37,10,10,1,17,0,33,1,48,0,5,0,33,4,13,0,38,8,56,4,2,0,5,0,60,3,18,5,24,1,1,0,22,0,17,2,36,7,2202,479
Larceny,87,7,290,91,40,0,5,1,78,8,32,3,496,164,122,2,0,0,112,7,9,0,38,2,34,3,88,1,15,0,100,1,74,13,94,1,1,0,19,0,1183,585,11,1,8,0,196,24,5,0,81,0,65,7,47,3,2642,569,90,3,1,0,12,2,118,5,353,26,61,2,58,4,12,0,18,1,62,5,17,0,112,12,344,88,1349,515,331,6,0,0,45,1,156,75,2,0,29,3,16,0,28,0,63,0,568,52,31,0,17,0,11,0,8,2,131,17,3,0,298,21,5,1,21,7,34,2,22,0,38,13,45,11,36,0,85,0,80,1,22,0,80,18,34,9,1124,252,350,11,5,0,16,1,355,22,57,2,55,1,128,1,127,0,76,6,132,4,11,0,649,36,423,57,11,1,26,1,287,9,106,9,322,10,19,2,208,2,117,8,371,118,15793,2948
Motor Vehicle Theft,4,0,1,0,1,3,3,0,2,0,2,0,19,9,1,0,0,0,6,0,0,0,3,0,4,0,4,0,1,3,6,0,4,0,4,0,0,0,2,0,0,0,3,0,1,0,11,0,0,0,5,0,9,2,5,0,91,49,1,0,1,0,2,1,7,1,5,1,5,0,2,1,2,0,3,0,1,0,2,1,5,0,13,4,11,6,16,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,15,2,0,0,5,0,2,0,4,0,7,0,0,0,4,1,1,0,0,1,5,0,9,0,6,0,3,0,2,0,7,0,4,1,7,0,1,0,0,0,44,14,11,1,0,0,1,0,12,1,3,0,3,0,3,0,6,0,2,1,10,1,2,0,0,0,21,4,1,0,3,1,14,1,3,0,5,1,3,0,7,0,7,2,0,0,514,114
Counterfeiting/Forgery,5,0,14,0,2,0,0,0,3,0,1,0,60,1,12,0,0,0,4,0,1,0,8,0,2,1,9,0,1,0,6,0,4,0,2,0,0,0,0,0,145,7,1,0,0,0,13,2,1,0,4,0,8,1,0,0,250,13,28,0,0,0,0,0,3,0,24,1,1,0,2,0,2,0,0,0,2,0,0,0,2,0,34,0,33,1,13,0,0,0,2,0,12,0,1,0,0,0,1,0,0,0,6,0,38,0,0,0,1,0,1,0,0,0,6,1,0,0,14,0,0,0,5,0,2,0,4,0,5,0,4,0,0,0,2,0,4,0,3,0,2,0,2,0,126,7,42,0,1,0,0,0,13,1,1,0,8,0,7,0,10,0,9,0,6,0,0,0,38,0,38,0,1,0,2,0,25,0,7,0,48,0,0,0,13,0,5,0,17,0,1232,36
Fraud,5,0,39,1,0,0,0,0,3,0,3,0,97,2,18,0,0,0,16,0,1,0,11,0,2,0,9,0,3,0,10,0,3,0,9,0,0,0,0,0,225,25,4,0,2,0,64,2,1,0,7,0,33,1,6,0,493,16,47,0,1,0,0,0,12,0,22,0,6,0,7,0,4,0,1,0,2,0,1,0,3,0,96,4,145,5,43,3,0,0,8,0,21,0,2,0,6,1,4,0,1,0,7,0,46,4,0,0,0,0,0,0,0,0,0,0,0,0,44,0,2,0,12,2,6,0,11,0,3,0,12,0,3,0,11,0,7,0,4,0,1,0,14,0,267,15,29,1,3,0,4,0,56,3,6,0,15,0,10,0,14,0,19,0,16,0,1,0,60,2,36,1,1,0,1,0,20,0,7,0,27,0,0,0,4,0,12,0,39,3,2326,91
Embezzlement,1,0,28,1,0,0,0,0,0,0,2,0,42,0,11,0,0,0,6,0,0,0,10,0,1,0,1,0,1,0,3,0,2,0,4,0,1,0,0,0,88,3,0,0,0,0,33,1,1,0,0,0,4,0,3,0,207,2,6,0,0,0,1,0,7,0,3,0,1,0,4,0,3,0,0,0,10,0,0,0,2,0,27,0,43,4,13,0,0,0,4,0,13,1,0,0,1,0,3,0,15,0,0,0,57,2,0,0,1,0,0,0,0,0,6,0,1,0,21,0,2,0,2,0,1,0,4,0,3,0,0,0,0,0,1,0,1,0,4,0,3,0,1,0,79,3,17,0,0,0,0,0,7,0,5,0,6,0,4,0,1,0,4,0,0,0,0,0,22,1,23,0,0,0,0,0,8,0,6,0,8,0,2,0,15,0,3,0,41,0,964,18
Stolen Property,5,0,19,2,0,0,0,0,1,0,0,0,20,5,12,0,0,0,2,0,0,0,2,1,5,0,3,0,3,0,0,0,6,0,4,0,0,0,2,0,37,7,1,0,0,0,3,2,0,0,2,0,1,1,3,1,59,40,2,1,0,0,0,1,2,1,4,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,11,4,12,3,3,0,0,0,2,0,3,4,0,0,4,2,1,0,0,0,0,0,7,2,1,0,1,0,0,0,0,0,2,0,0,0,7,2,0,0,1,0,2,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,4,0,1,0,49,8,6,0,0,0,1,0,3,0,0,0,9,0,1,0,9,0,2,0,1,0,0,0,9,1,7,1,0,0,2,0,8,0,1,0,3,0,1,2,4,0,2,0,2,0,390,92
Vandalism,11,8,31,5,7,0,6,0,5,1,4,2,45,6,12,0,0,0,17,4,1,0,24,5,6,4,15,0,12,0,20,0,22,1,18,1,1,0,4,0,141,178,6,1,1,0,31,9,3,2,5,0,11,4,6,1,234,91,36,4,3,0,2,0,9,1,38,10,16,7,6,1,1,0,5,0,8,1,4,0,28,11,29,15,113,63,36,10,0,0,6,2,27,25,0,0,12,0,8,0,1,2,10,0,56,10,2,0,7,2,2,1,4,0,14,0,0,1,65,11,1,0,0,6,3,0,2,0,8,4,6,1,3,0,19,1,33,4,9,2,6,0,4,0,145,73,32,8,3,2,5,0,39,10,14,0,20,3,18,3,24,0,20,4,23,1,2,0,34,21,258,11,2,5,2,0,27,6,14,2,16,0,2,0,56,1,23,1,45,19,2165,688
Drug/Narcotic Offenses,88,6,217,43,136,3,25,0,71,4,16,0,376,43,101,0,11,0,87,10,28,0,121,9,36,4,74,1,54,2,50,1,108,0,71,1,7,0,36,0,1789,319,21,4,27,0,202,27,19,0,97,1,146,14,54,2,3099,518,523,15,74,1,28,11,89,23,359,32,81,1,125,6,37,1,48,2,27,3,63,1,142,8,528,51,820,116,87,1,6,0,40,1,152,29,17,0,105,3,22,5,14,0,16,1,640,47,83,2,64,3,15,2,28,1,96,0,25,1,326,4,27,1,60,12,34,1,25,1,38,3,59,11,84,2,13,0,144,2,75,24,112,0,148,10,1590,244,213,12,33,2,5,0,381,33,36,1,152,8,104,5,170,2,250,13,115,3,56,0,810,20,561,68,7,3,84,0,251,4,261,9,222,13,22,0,88,1,215,9,200,22,18492,1922
"Sex Offenses, Nonforcible",0,0,5,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,3,0,0,0,3,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,11,2,1,0,0,0,2,0,1,0,1,0,0,0,1,0,12,1,2,0,0,0,2,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,8,2,0,0,0,0,0,0,1,0,0,0,3,0,1,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,90,9
Pornography,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,8,0,0,0,1,3,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,18,11,2,0,0,0,0,0,0,3,4,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,4,0,1,0,1,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,7,5,2,1,1,0,1,0,2,0,0,0,1,0,2,0,0,0,0,2,1,0,0,0,4,0,3,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,12,0,1,1,116,38
Gambling,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1
Prostitution,0,0,2,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,135,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,1
Bribery,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
Weapon Law Violations,7,0,26,7,4,0,7,0,6,0,1,0,25,3,23,0,0,0,10,3,0,0,17,1,4,1,7,0,7,0,19,0,18,0,17,2,1,0,3,0,205,59,2,1,2,0,10,5,0,0,12,0,12,0,11,0,84,35,25,2,1,1,2,0,17,2,20,2,4,0,16,0,3,0,14,3,1,0,3,0,24,0,67,2,155,19,17,1,0,0,9,2,12,6,1,0,6,1,4,0,1,0,2,0,26,3,5,0,1,0,1,0,6,0,10,0,0,0,30,1,2,0,11,0,6,0,8,0,7,0,5,2,3,0,12,0,22,3,5,0,8,1,8,1,80,23,21,2,0,2,2,0,41,3,5,5,21,1,6,0,14,0,19,4,20,1,6,0,28,0,27,3,5,0,9,0,22,0,8,2,15,2,3,0,21,0,7,2,16,2,1516,221
TOTAL GROUP A,347,34,1059,193,297,11,106,5,275,22,86,18,1750,309,503,2,16,0,626,50,59,0,349,34,144,26,476,5,223,7,498,9,460,17,456,9,33,1,163,2,5823,2539,83,12,68,0,987,121,116,4,351,3,432,47,219,12,10292,1859,1038,54,98,2,103,19,432,52,1243,143,280,18,390,27,119,3,171,14,207,29,129,2,513,40,1612,282,4201,1165,1056,51,10,0,255,11,658,265,52,1,298,24,136,19,77,2,222,1,2103,174,245,4,175,20,94,3,110,9,401,32,47,3,1290,81,91,4,201,51,181,11,200,1,228,27,211,46,183,5,321,3,745,26,219,52,304,27,329,38,5781,1152,1038,51,89,15,66,1,1559,145,213,10,384,22,506,19,566,3,595,53,659,24,139,0,2209,129,2062,237,63,14,175,4,1059,40,636,47,943,37,131,6,861,8,522,35,1018,246,68549,10490
Bad Checks,1,0,54,0,1,0,2,0,0,0,0,0,2,0,24,0,1,0,32,0,2,0,10,0,2,0,41,0,7,0,18,0,2,0,107,0,1,0,36,0,47,0,4,0,26,0,7,0,10,0,22,0,11,0,8,0,47,0,6,0,0,0,0,0,76,0,45,0,7,0,1,0,0,0,4,0,3,0,5,0,15,0,15,0,18,0,17,0,0,0,5,0,4,0,2,0,18,0,2,0,5,0,5,2,34,1,2,0,2,0,0,0,3,0,14,0,0,0,33,0,0,0,0,0,2,0,21,0,15,0,1,0,4,0,9,0,25,0,8,0,6,0,0,0,33,0,66,0,3,0,6,0,16,0,5,0,80,0,38,0,49,0,12,0,48,0,0,0,38,0,18,0,2,0,2,0,76,0,11,0,23,0,1,0,85,0,1,0,4,0,1574,3
Curfew/Loitering/Vagrancy,1,8,0,1,0,1,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,49,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,3,9,272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,3,0,23,1,0,0,0,0,0,0,0,0,0,29,929
Disorderly Conduct,13,0,16,3,5,0,9,0,5,2,4,7,31,5,23,0,0,0,9,5,1,0,4,0,15,5,7,0,6,3,5,1,1,0,6,0,1,0,4,0,737,198,6,0,4,0,4,7,2,1,1,0,3,1,4,0,191,90,11,3,0,0,2,7,21,7,4,3,6,0,15,0,0,0,1,0,7,1,4,0,27,2,14,12,32,134,6,1,1,0,7,0,13,31,0,0,7,0,0,2,1,0,6,0,32,9,6,1,2,0,1,0,0,0,16,4,2,0,8,0,1,0,1,2,12,4,3,0,9,0,7,0,13,0,3,0,5,2,2,3,22,0,7,1,138,36,17,0,1,0,2,2,15,15,4,1,9,4,8,0,2,0,4,1,2,0,0,0,29,7,37,25,1,0,2,0,18,0,10,7,3,0,5,0,22,0,10,1,6,7,1799,663
Driving Under Influence,65,1,225,4,88,0,37,1,120,2,51,1,687,2,156,3,9,0,100,2,44,0,110,1,85,0,101,0,32,0,157,1,130,1,136,1,23,0,38,0,1095,14,81,1,20,0,149,3,25,0,80,1,103,0,27,0,3277,29,423,1,29,0,66,0,158,1,194,1,92,0,96,0,102,0,44,0,38,0,48,0,128,0,367,2,922,6,144,0,2,0,105,0,296,3,27,0,98,0,29,0,8,0,52,0,719,3,108,1,23,0,55,0,16,0,95,0,28,0,387,1,17,0,39,0,19,0,39,0,67,0,106,1,79,1,47,1,139,1,73,1,135,0,26,0,2149,14,105,2,27,0,17,0,376,2,89,0,192,6,89,0,136,1,110,0,92,0,42,0,374,1,491,7,4,0,29,0,180,1,160,0,152,1,42,0,241,1,150,4,170,2,18353,134
