Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
4/14/2004,"LARCENY,FROM MOTOR VEHICLE ",BEACHWOOD DRIVE ,23692,100,4,85
4/14/2004,"LARCENY,FROM MOTOR VEHICLE ",BEACHWOOD DRIVE ,23692,100,4,85
4/14/2004,MOTOR VEHICLE THEFT ,BEACHWOOD DRIVE ,23692,100,4,85
4/27/2004,"ASSAULT, SIMPLE, DOMESTIC ",BEACHWOOD DRIVE ,23692,100,4,85
6/26/2004,GRAND LARCENY ,BEACHWOOD DRIVE ,23692,100,4,85
7/27/2004,MOTOR VEHICLE THEFT ,BEACHWOOD DRIVE ,23692,100,4,85
10/31/2015,"LARCENY,FROM MOTOR VEHICLE ",BEACHWOOD DRIVE ,23692,100,4,85
10/31/2015,TAMPERING WITH VEHICLE ,BEACHWOOD DRIVE ,23692,100,4,85
8/14/2004,"DAMAGE PROPERTY, PRIVATE ",BLAIR DRIVE ,23692,200,3,182
8/14/2004,"DAMAGE PROPERTY, PRIVATE ",BLAIR DRIVE ,23692,200,3,182
5/1/2004,"ASSAULT, SIMPLE, DOMESTIC ",BLUE HERON DRIVE ,23692,200,4,205
1/11/2004,CITIZEN REQUESTED ASSISTANCE ,BOLIVAR DRIVE ,23692,200,1,83
12/6/2015,"DAMAGE PROPERTY, PRIVATE ",BOLIVAR DRIVE ,23692,200,1,83
2/13/2004,"DAMAGE PROPERTY, PRIVATE ",BRADLEY DRIVE ,23692,200,3,44
6/27/2004,DEAD ON ARRIVAL ,BRADLEY DRIVE ,23692,200,3,44
1/23/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BRANDON WAY ,23692,100,4,110
1/23/2004,RECKLESS - GENERAL ,BRANDON WAY ,23692,100,4,110
1/23/2004,REFUSE BLOOD/BREATH TEST ,BRANDON WAY ,23692,100,4,110
10/31/2015,"DAMAGE PROPERTY, PRIVATE ",BRANDON WAY ,23692,100,4,110
10/31/2015,"LARCENY,FROM MOTOR VEHICLE ",BRANDON WAY ,23692,100,4,110
10/31/2015,"LARCENY,FROM MOTOR VEHICLE ",BRANDON WAY ,23692,100,4,110
10/31/2015,TAMPERING WITH VEHICLE ,BRANDON WAY ,23692,100,4,110
11/21/2015,"LARCENY,FROM MOTOR VEHICLE ",BRANDON WAY ,23692,100,4,110
11/21/2015,TAMPERING WITH VEHICLE ,BRANDON WAY ,23692,100,4,110
12/10/2015,"BURGLARY, RESIDENTIAL ",BRANDON WAY ,23692,100,4,110
12/10/2015,PETIT LARCENY ,BRANDON WAY ,23692,100,4,110
12/24/2015,RUNAWAY JUVENILE ,BRANDON WAY ,23692,100,4,110
4/29/2004,ANNOYING PHONE CALLS ,BRANDYWINE DRIVE ,23692,100,4,12
10/21/2015,DAMAGE PROPERTY ,BRANDYWINE DRIVE ,23692,100,4,12
1/19/2004,CITIZEN REQUESTED ASSISTANCE ,BREEZY POINT DRIVE ,23692,100,4,13
10/19/2015,CREDIT CARD FRAUD ,BREEZY POINT DRIVE ,23692,100,4,13
10/19/2015,CREDIT CARD THEFT ,BREEZY POINT DRIVE ,23692,100,4,13
10/19/2015,"LARCENY,FROM MOTOR VEHICLE ",BREEZY POINT DRIVE ,23692,100,4,13
10/19/2015,"LARCENY,FROM MOTOR VEHICLE ",BREEZY POINT DRIVE ,23692,100,4,13
1/23/2004,"LARCENY,FROM MOTOR VEHICLE ",BRIARWOOD PLACE ,23692,200,3,234
7/7/2004,CITIZEN REQUESTED ASSISTANCE ,BRIARWOOD PLACE ,23692,200,3,234
1/5/2004,"DAMAGE PROPERTY, PRIVATE ",BRIDGE CROSSING ,23692,200,3,15
1/5/2004,"LARCENY,FROM MOTOR VEHICLE ",BRIDGE CROSSING ,23692,200,3,15
3/5/2004,GRAND LARCENY ,BRIDGE CROSSING ,23692,200,3,15
3/30/2004,CITIZEN REQUESTED ASSISTANCE ,BRIDGE CROSSING ,23692,200,3,15
10/16/2015,"DAMAGE PROPERTY, PRIVATE ",BRIDGE CROSSING ,23692,200,3,15
11/8/2015,"DAMAGE PROPERTY, PRIVATE ",BRIDGE CROSSING ,23692,200,3,15
11/14/2015,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,BRIDGE CROSSING ,23692,200,3,15
3/30/2004,CITIZEN REQUESTED ASSISTANCE ,BROKENBRIDGE & GRAFTON DISTRICT ,23692,200,3,55
1/20/2004,"DAMAGE PROPERTY, PRIVATE ",BROOK LANE ,23692,100,4,121
2/21/2004,"ASSAULT, SIMPLE ",BROOK LANE ,23692,100,4,121
3/29/2004,DEAD ON ARRIVAL ,BROOK LANE ,23692,100,4,121
4/8/2004,CREDIT CARD THEFT ,BROOK LANE ,23692,100,4,121
6/10/2004,ABDUCTION & KIDNAPPING ,BROOK LANE ,23692,100,4,121
6/10/2004,SEXUAL BATTERY ,BROOK LANE ,23692,100,4,121
4/23/2004,"LARCENY,FROM MOTOR VEHICLE ",BUCKTAIL RUN & SWEETBAY ARBOUR ,23692,200,3,76
11/19/2015,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",BURNT BRIDGE CROSSING & FORT EUSTIS BL ,23692,200,3,15
4/22/2004,CITIZEN REQUESTED ASSISTANCE ,BURNT BRIDGE LANE ,23692,200,3,15
7/1/2004,IDENTITY FRAUD ,BURNT BRIDGE LANE ,23692,200,3,15
12/29/2015,CITIZEN REQUESTED ASSISTANCE ,BURNT BRIDGE LANE ,23692,200,3,15
4/29/2004,CITIZEN REQUESTED ASSISTANCE ,BURT`S ROAD ,23692,100,3,73
5/7/2004,POSSESSION OF MARIJUANA ,BURT`S ROAD ,23692,100,3,73
8/21/2004,DRUNK IN PUBLIC ,BURT`S ROAD ,23692,100,3,73
8/21/2004,TRESPASSING ,BURT`S ROAD ,23692,100,3,73
12/30/2015,GRAND LARCENY ,BURT`S ROAD ,23692,100,3,73
3/25/2004,POSSESSION OF MARIJUANA ,BURTS ROAD & QUAL ROAD ,23692,100,3,73
12/21/2015,IDENTITY FRAUD ,CAROL DRIVE ,23692,200,3,1
2/29/2004,"ASSAULT, SIMPLE, DOMESTIC ",CARRAWAY TERRACE ,23692,100,4,19
10/7/2015,POSSESSION OF MARIJUANA ,CARRAWAY TERRACE ,23692,100,4,19
1/28/2004,CITIZEN REQUESTED ASSISTANCE ,CARVER PLACE ,23692,200,3,21
3/9/2004,"DAMAGE PROPERTY, PRIVATE ",CARVER PLACE ,23692,200,3,21
4/12/2004,TAMPERING WITH VEHICLE ,CARVER PLACE ,23692,200,3,21
8/24/2004,AGGRAVATED MALICIOUS WOUNDING ,CARVER PLACE ,23692,200,3,21
8/24/2004,"ASSAULT, SIMPLE ",CARVER PLACE ,23692,200,3,21
8/24/2004,FORCIBLE SODOMY ,CARVER PLACE ,23692,200,3,21
10/21/2015,CITIZEN REQUESTED ASSISTANCE ,CARVER PLACE ,23692,200,3,21
11/21/2015,"ASSAULT, SIMPLE ",CARVER PLACE ,23692,200,3,21
11/21/2015,"DAMAGE PROPERTY, PRIVATE ",CARVER PLACE ,23692,200,3,21
11/21/2015,TRESPASSING ,CARVER PLACE ,23692,200,3,21
3/24/2004,ABUSE AND NEGLECT OF CHILDREN ,CAVALIER DRIVE ,23692,100,4,159
8/29/2004,"DAMAGE PROPERTY, PRIVATE ",CAVALIER DRIVE ,23692,100,4,159
8/29/2004,"LARCENY,FROM MOTOR VEHICLE ",CAVALIER DRIVE ,23692,100,4,159
12/1/2015,CITIZEN REQUESTED ASSISTANCE ,CAVALIER DRIVE ,23692,100,4,159
12/25/2015,CITIZEN REQUESTED ASSISTANCE ,CAVALIER DRIVE ,23692,100,4,159
10/22/2015,"ASSAULT, SIMPLE ",CAVALIER DRIVE & BURTS ROAD ,23692,100,4,159
12/7/2015,CITIZEN REQUESTED ASSISTANCE ,CAVILIER DRIVE ,23692,100,4,159
8/14/2004,CITIZEN REQUESTED ASSISTANCE ,CEDAR POINT CRESCENT ,23692,100,4,153
1/28/2004,CITIZEN REQUESTED ASSISTANCE ,CHARLES ROAD ,23692,100,4,73
7/4/2004,"BURGLARY, RESIDENTIAL ",CHARLES ROAD ,23692,100,4,73
7/4/2004,"DAMAGE PROPERTY, PRIVATE ",CHARLES ROAD ,23692,100,4,73
7/4/2004,GRAND LARCENY ,CHARLES ROAD ,23692,100,4,73
1/25/2004,CITIZEN REQUESTED ASSISTANCE ,CHERRY POINT DRIVE ,23692,200,4,153
6/15/2004,"BURGLARY, RESIDENTIAL ",CHERRY POINT DRIVE ,23692,200,4,153
6/15/2004,"DAMAGE PROPERTY, PRIVATE ",CHERRY POINT DRIVE ,23692,200,4,153
8/7/2004,"DAMAGE PROPERTY, PRIVATE ",CHERRY POINT DRIVE ,23692,200,4,153
8/7/2004,TRESPASSING ,CHERRY POINT DRIVE ,23692,200,4,153
1/7/2004,TAMPERING WITH US MAIL ,CHISMAN LANDING ,23692,200,3,28
3/11/2004,CITIZEN REQUESTED ASSISTANCE ,CHISMAN LANDING ,23692,200,3,28
4/19/2004,"LARCENY,FROM MOTOR VEHICLE ",CHISMAN LANDING ,23692,200,3,28
4/19/2004,"LARCENY,FROM MOTOR VEHICLE ",CHISMAN LANDING ,23692,200,3,28
4/19/2004,TAMPERING WITH AUTO ,CHISMAN LANDING ROAD ,23692,200,3,28
1/17/2004,"LARCENY,FROM MOTOR VEHICLE ",CHOISEY CRESENT ,23692,100,4,239
1/27/2004,PETIT LARCENY ,CHOISEY CRESENT ,23692,100,4,239
3/4/2004,OBSCENE/THREATENING PHONE CALL ,CHOISY CRESENT ,23692,100,4,239
6/18/2004,CITIZEN REQUESTED ASSISTANCE ,CHOISY CRESENT ,23692,100,4,239
10/8/2015,CITIZEN REQUESTED ASSISTANCE ,CLARDEN COURT ,23692,100,4,106
2/4/2004,GRAND LARCENY ,CLAXTON CREEK ,23692,200,3,237
10/5/2015,TRESPASSING ,CLAXTON CREEK ,23692,200,3,237
7/26/2004,"LARCENY,FROM MOTOR VEHICLE ",CLEMENTS LANE ,23692,100,4,12
3/26/2004,CITIZEN REQUESTED ASSISTANCE ,COCKLE TOWN ROAD ,23692,200,3,55
4/10/2004,CITIZEN REQUESTED ASSISTANCE ,COCKLETOWN & BROKENBRIDGE ,23692,200,3,55
5/3/2004,"LARCENY,FROM MOTOR VEHICLE ",COCKLETOWN ROAD ,23692,200,3,55
8/8/2004,"DAMAGE PROPERTY, PRIVATE ",COCKLETOWN ROAD ,23692,200,3,55
7/28/2004,CITIZEN REQUESTED ASSISTANCE ,CONSTITUTION DRIVE ,23692,100,4,75
10/11/2015,CITIZEN REQUESTED ASSISTANCE ,COUNTRY LANE ,23692,200,3,53
5/16/2004,"ASSAULT, SIMPLE, DOMESTIC ",CRESTWOOD COURT ,23692,200,3,234
6/17/2004,UNAUTHORIZED USE OF VEHICLE ,CRESTWOOD COURT ,23692,200,3,234
7/21/2004,CITIZEN REQUESTED ASSISTANCE ,CRESTWOOD COURT ,23692,200,3,234
1/15/2004,"ASSAULT, SIMPLE, DOMESTIC ",CYPRESS CROSSING ,23692,200,3,234
8/17/2004,RUNAWAY JUVENILE ,CYPRESS CROSSING ,23692,200,3,234
5/14/2004,"ASSAULT, SIMPLE, DOMESTIC ",DANDY HAVEN LANE ,23692,200,3,43
8/29/2004,"ASSAULT, SIMPLE, DOMESTIC ",DANDY HAVEN LANE ,23692,200,3,43
12/19/2015,CITIZEN REQUESTED ASSISTANCE ,DANDY LOOP ,23692,200,3,43
1/23/2004,"FRAUD, ALL OTHERS ",DANDY LOOP ROAD ,23692,200,3,43
2/21/2004,GRAND LARCENY ,DANDY LOOP ROAD ,23692,200,3,43
5/24/2004,GRAND LARCENY ,DANDY LOOP ROAD ,23692,200,3,43
6/16/2004,RECKLESS - GENERAL ,DANDY LOOP ROAD ,23692,200,3,43
6/21/2004,GRAND LARCENY ,DANDY LOOP ROAD ,23692,200,3,43
8/23/2004,GRAND LARCENY ,DANDY LOOP ROAD ,23692,200,3,43
10/16/2015,"ASSAULT, SIMPLE, DOMESTIC ",DANDY LOOP ROAD ,23692,200,3,43
10/23/2015,MOTOR VEHICLE THEFT ,DANDY LOOP ROAD ,23692,200,3,43
10/24/2015,MOTOR VEHICLE THEFT ,DANDY LOOP ROAD ,23692,200,3,43
11/4/2015,AGGRAVATED SEXUAL BATTERY -VICTIM UNDER 13 YRS ,DANDY LOOP ROAD ,23692,200,3,43
11/14/2015,CITIZEN REQUESTED ASSISTANCE ,DANDY LOOP ROAD ,23692,200,3,43
12/5/2015,CITIZEN REQUESTED ASSISTANCE ,DANDY LOOP ROAD ,23692,200,3,43
1/17/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
1/17/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
1/24/2004,THREATEN BODILY HARM ,DARE ROAD ,23692,200,4,73
2/8/2004,PETIT LARCENY ,DARE ROAD ,23692,200,4,73
2/9/2004,BAD CHECKS ,DARE ROAD ,23692,200,4,73
2/9/2004,PEEPING INTO OCCUPIED DWELLING ,DARE ROAD ,23692,200,4,73
2/11/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
2/11/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
2/13/2004,PETIT LARCENY ,DARE ROAD ,23692,200,4,73
2/14/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
2/18/2004,BAD CHECKS ,DARE ROAD ,23692,200,4,73
2/18/2004,BAD CHECKS ,DARE ROAD ,23692,200,4,73
2/19/2004,BAD CHECKS ,DARE ROAD ,23692,200,4,73
3/11/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
3/17/2004,TRESPASSING ,DARE ROAD ,23692,200,4,73
3/24/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
4/7/2004,DISORDERLY CONDUCT ,DARE ROAD ,23692,200,4,73
4/10/2004,"ASSAULT, SIMPLE, DOMESTIC ",DARE ROAD ,23692,200,4,73
4/10/2004,OBSCENE/THREATENING PHONE CALL ,DARE ROAD ,23692,200,4,73
4/14/2004,"ASSAULT, SIMPLE, DOMESTIC ",DARE ROAD ,23692,200,4,73
4/14/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
5/4/2004,"LARCENY,FROM MOTOR VEHICLE ",DARE ROAD ,23692,200,4,73
5/7/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
5/9/2004,"BURGLARY, BUSINESS ",DARE ROAD ,23692,200,4,73
5/9/2004,PETIT LARCENY ,DARE ROAD ,23692,200,4,73
5/20/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
5/20/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
6/1/2004,"FRAUD, ALL OTHERS ",DARE ROAD ,23692,200,4,73
6/6/2004,"ASSAULT, SIMPLE ",DARE ROAD ,23692,200,4,73
6/6/2004,DRUNK IN PUBLIC ,DARE ROAD ,23692,200,4,73
6/6/2004,RESISTING ARREST/OBS JUSTICE W/O THREAT OF FORCE ,DARE ROAD ,23692,200,4,73
6/6/2004,TRESPASSING ,DARE ROAD ,23692,200,4,73
6/8/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
7/9/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
7/21/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
7/24/2004,ANNOYING PHONE CALLS ,DARE ROAD ,23692,200,4,73
8/8/2004,CITIZEN REQUESTED ASSISTANCE ,DARE ROAD ,23692,200,4,73
8/10/2004,"ASSAULT, SIMPLE, DOMESTIC ",DARE ROAD ,23692,200,4,73
8/11/2004,"DAMAGE PROPERTY, PRIVATE ",DARE ROAD ,23692,200,4,73
10/9/2015,PETIT LARCENY ,DARE ROAD ,23692,200,4,73
10/13/2015,IDENTITY FRAUD ,DARE ROAD ,23692,200,4,73
11/1/2015,PETIT LARCENY ,DARE ROAD ,23692,200,4,73
4/3/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,DARE ROAD & LAKESIDE DRIVE ,23692,200,4,73
4/3/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,DARE ROAD & LAKESIDE DRIVE ,23692,200,4,73
4/3/2004,POSSESSION OF MARIJUANA ,DARE ROAD & LAKESIDE DRIVE ,23692,200,4,73
5/8/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,DARE ROAD & OLD DARE ROAD ,23692,200,4,73
2/6/2004,RAPE ,DECLARATION DRIVE ,23692,100,4,75
2/6/2004,SEXUAL BATTERY ,DECLARATION DRIVE ,23692,100,4,75
2/26/2004,CITIZEN REQUESTED ASSISTANCE ,DECLARATION DRIVE ,23692,100,4,75
4/6/2004,CITIZEN REQUESTED ASSISTANCE ,DECLARATION DRIVE ,23692,100,4,75
4/20/2004,"LARCENY,FROM MOTOR VEHICLE ",DECLARATION DRIVE ,23692,100,4,75
4/29/2004,CITIZEN REQUESTED ASSISTANCE ,DECLARATION DRIVE ,23692,100,4,75
5/3/2004,"LARCENY,FROM MOTOR VEHICLE ",DECLARATION DRIVE ,23692,100,4,75
6/15/2004,MISSING PERSON ,DECLARATION DRIVE ,23692,100,4,75
7/21/2004,CITIZEN REQUESTED ASSISTANCE ,DECLARATION DRIVE ,23692,100,4,75
11/17/2015,CITIZEN REQUESTED ASSISTANCE ,DECLARATION DRIVE ,23692,100,4,75
11/25/2015,CITIZEN REQUESTED ASSISTANCE ,DECLARATION DRIVE ,23692,100,4,75
6/25/2004,"BURGLARY, RESIDENTIAL ",DELRAY DRIVE ,23692,200,3,73
6/25/2004,GRAND LARCENY ,DELRAY DRIVE ,23692,200,3,73
1/10/2004,PETIT LARCENY ,DENBIGH BLVD ,23692,200,2,73
1/13/2004,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,200,2,73
1/30/2004,DUMPING TRASH ON HIGHWAY OR PRIVATE PROPERTY ,DENBIGH BLVD ,23692,200,2,73
1/30/2004,GRAND LARCENY ,DENBIGH BLVD ,23692,200,2,73
3/6/2004,RUNAWAY JUVENILE ,DENBIGH BLVD ,23692,200,2,73
3/23/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DENBIGH BLVD ,23692,200,2,73
4/4/2004,AGGRESIVE DRIVING ,DENBIGH BLVD ,23692,200,2,73
5/5/2004,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,200,2,73
5/21/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,DENBIGH BLVD ,23692,200,2,73
6/4/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DENBIGH BLVD ,23692,200,2,73
6/13/2004,DRUNK IN PUBLIC ,DENBIGH BLVD ,23692,200,2,73
6/20/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,DENBIGH BLVD ,23692,200,2,73
6/23/2004,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V ",DENBIGH BLVD ,23692,200,2,73
6/24/2004,"DAMAGE PROPERTY, PRIVATE ",DENBIGH BLVD ,23692,200,2,73
6/29/2004,"MANUF, SALE, POSSESSION CONTROLLED SUBSTANCE ",DENBIGH BLVD ,23692,200,2,73
7/9/2004,POSSESSION OF MARIJUANA ,DENBIGH BLVD ,23692,200,2,73
7/16/2004,ABDUCTION -EXTORT MONEY OR IMMORAL PURPOSE ,DENBIGH BLVD ,23692,200,2,73
7/16/2004,RAPE ,DENBIGH BLVD ,23692,200,2,73
8/4/2004,PETIT LARCENY ,DENBIGH BLVD ,23692,200,2,73
8/13/2004,GRAND LARCENY ,DENBIGH BLVD ,23692,200,2,73
8/14/2004,EMBEZZLEMENT >=$200 ,DENBIGH BLVD ,23692,200,2,73
8/26/2004,"DAMAGE PROPERTY, PRIVATE ",DENBIGH BLVD ,23692,200,2,73
10/1/2015,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,DENBIGH BLVD ,23692,200,3,73
11/22/2015,"ASSAULT, SIMPLE ",DENBIGH BLVD ,23692,200,3,73
12/5/2015,PETIT LARCENY ,DENBIGH BLVD ,23692,200,2,73
12/6/2015,CITIZEN REQUESTED ASSISTANCE ,DENBIGH BLVD ,23692,200,2,73
5/28/2004,RUNAWAY JUVENILE ,DOGWOOD COURT ,23692,200,1,120
7/6/2004,"LARCENY,FROM MOTOR VEHICLE ",DOROTHY COURT ,23692,200,3,282
7/6/2004,"LARCENY,FROM MOTOR VEHICLE ",DOROTHY COURT ,23692,200,3,282
1/9/2004,CITIZEN REQUESTED ASSISTANCE ,DOROTHY DRIVE & ALICE COURT ,23692,200,3,282
1/26/2004,"ASSAULT, SIMPLE, DOMESTIC ",DUFF DRIVE ,23692,100,4,12
