Method of Death,Method of Death,Method of Death,,,,,,,Total Cases,Total Cases,Total Cases,Total Cases,Autopsied,Autopsied,,
Asphyxia,Asphyxia,,,,,,,,,,,,,,,
,,Strangled by assailant(s),Strangled by assailant(s),Strangled by assailant(s),Strangled by assailant(s),,,,,10,10,,,,10,
,,Suffocated/Smothered by assailant(s),Suffocated/Smothered by assailant(s),Suffocated/Smothered by assailant(s),Suffocated/Smothered by assailant(s),Suffocated/Smothered by assailant(s),Suffocated/Smothered by assailant(s),Suffocated/Smothered by assailant(s),,1,1,,,,1,
Fire,,,,,,,,,,,,,,,,
,,Thermal and/or inhalation injuries,Thermal and/or inhalation injuries,Thermal and/or inhalation injuries,Thermal and/or inhalation injuries,Thermal and/or inhalation injuries,Thermal and/or inhalation injuries,,,2,2,,,,2,
Legal Intervention,Legal Intervention,Legal Intervention,,,,,,,,,,,,,,
,,Lethal injection,Lethal injection,,,,,,,3,3,,,,3,
Motor Vehicle,Motor Vehicle,Motor Vehicle,,,,,,,,,,,,,,
,,Run over by vehicle,Run over by vehicle,,,,,,,4,4,,,,3,
Poisoned,Poisoned,,,,,,,,,,,,,,,
,,Poisoned by ethanol and/or drugs,Poisoned by ethanol and/or drugs,Poisoned by ethanol and/or drugs,Poisoned by ethanol and/or drugs,Poisoned by ethanol and/or drugs,Poisoned by ethanol and/or drugs,,,2,2,,,,2,
Traumatic Injury,Traumatic Injury,Traumatic Injury,,,,,,,,,,,,,,
,,Beaten by assailant(s),Beaten by assailant(s),Beaten by assailant(s),,,,,,35,35,,,,35,
,,Fall/Push,,,,,,,,1,1,,,,1,
,,Other traumatic violence,Other traumatic violence,Other traumatic violence,Other traumatic violence,,,,,8,8,,,,8,
,,Stabbed by assailant(s),Stabbed by assailant(s),Stabbed by assailant(s),,,,,,66,66,,,,66,
,,Shot by assailant(s),Shot by assailant(s),,,,,,,264,264,,,263,,
,,Handgun,,,,,,,,(188),(188),,(188),(188),,
,,Multiple,,,,,,,,(2),(2),,,,(2),
,,Rifle,,,,,,,,(14),(14),,,(14),,
,,Shotgun,,,,,,,,(17),(17),,,(17),,
,,Unspecified,Unspecified,,,,,,,(43),(43),,,(42),,
Unknown,Unknown,,,,,,,,,,,,,,,
,,Undetermined,Undetermined,method,,,,,,3,3,,,,3,
TOTAL,TOTAL,,,,,,,,,399,399,,,397,,
Virginia Department of Health,,,,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,Office of the Chief Medical Examiner,,,,,,November 2009,November 2009
