Date ,Report Type ,Street ,Zip ,Area ,ED ,N#
2/22/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
2/22/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
2/28/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,BYPASS ROAD ,23185,300,1,229
3/5/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
3/5/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
3/6/2004,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,300,1,229
3/13/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
3/20/2004,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,BYPASS ROAD ,23185,300,1,229
3/22/2004,DRUNK IN PUBLIC ,BYPASS ROAD ,23185,300,1,229
4/3/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
4/3/2004,RAPE ,BYPASS ROAD ,23185,300,1,229
4/3/2004,USE OR DISPLAY FIREARM IN COMMISSION OF FELONY ,BYPASS ROAD ,23185,300,1,229
4/4/2004,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
4/4/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,300,1,229
4/4/2004,POSSESSION OF MARIJUANA ,BYPASS ROAD ,23185,300,1,229
4/4/2004,REFUSE BLOOD/BREATH TEST ,BYPASS ROAD ,23185,300,1,229
4/4/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,BYPASS ROAD ,23185,300,1,229
4/6/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
4/7/2004,OBSTRUCTING JUSTICE ,BYPASS ROAD ,23185,300,1,229
4/8/2004,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
4/8/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD ,23185,300,1,229
4/8/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
4/8/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/8/2004,POSSESSION OF MARIJUANA ,BYPASS ROAD ,23185,300,1,229
4/8/2004,REFUSE BLOOD/BREATH TEST ,BYPASS ROAD ,23185,300,1,229
4/16/2004,ABDUCTION & KIDNAPPING ,BYPASS ROAD ,23185,300,1,229
4/16/2004,RAPE ,BYPASS ROAD ,23185,300,1,229
4/17/2004,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
4/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/21/2004,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
4/24/2004,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
4/25/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
4/29/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
5/3/2004,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,300,1,229
5/3/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
5/3/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
5/5/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
5/6/2004,DISORDERLY CONDUCT ,BYPASS ROAD ,23185,300,1,229
5/10/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
5/19/2004,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
5/23/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
5/24/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
5/26/2004,OVERDOSE ,BYPASS ROAD ,23185,300,1,229
6/2/2004,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,300,1,229
6/2/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
6/2/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
6/3/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
6/5/2004,"FRAUD, ALL OTHERS ",BYPASS ROAD ,23185,300,1,229
6/9/2004,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
6/10/2004,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,300,1,229
6/15/2004,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,300,1,229
6/16/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
6/16/2004,POSSESSION OF MARIJUANA ,BYPASS ROAD ,23185,300,1,229
6/16/2004,TRESPASSING ,BYPASS ROAD ,23185,300,1,229
6/17/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
6/23/2004,"MANUF, SALE, POSS CONTROL SUBST -SCHED III,IV,V ",BYPASS ROAD ,23185,300,1,229
6/23/2004,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
6/26/2004,"FRAUD, ALL OTHERS ",BYPASS ROAD ,23185,300,1,229
7/5/2004,ABDUCTION & KIDNAPPING ,BYPASS ROAD ,23185,300,1,229
7/5/2004,SEXUAL BATTERY ,BYPASS ROAD ,23185,300,1,229
7/10/2004,"ASSAULT, SIMPLE, DOMESTIC ",BYPASS ROAD ,23185,300,1,229
7/10/2004,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
7/16/2004,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,300,1,229
7/18/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
7/18/2004,POSSESSION OF MARIJUANA ,BYPASS ROAD ,23185,300,1,229
7/23/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
7/24/2004,"ASSAULT, SIMPLE ",BYPASS ROAD ,23185,300,1,229
7/26/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,BYPASS ROAD ,23185,300,1,229
7/31/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
7/31/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/1/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/1/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/3/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
8/10/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/10/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/10/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/15/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/20/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/20/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/20/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/20/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/20/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/20/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
8/27/2004,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
8/27/2004,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
8/27/2004,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
8/29/2004,LOST PROPERTY ,BYPASS ROAD ,23185,300,1,229
8/31/2004,"LARCENY,FROM MOTOR VEHICLE ",BYPASS ROAD ,23185,300,1,229
10/4/2015,GRAND LARCENY ,BYPASS ROAD ,23185,300,1,229
10/7/2015,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
10/14/2015,CITIZEN REQUESTED ASSISTANCE ,BYPASS ROAD ,23185,300,1,229
10/15/2015,PETIT LARCENY ,BYPASS ROAD ,23185,300,1,229
10/26/2015,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,BYPASS ROAD ,23185,300,1,229
10/29/2015,"DEFRAUDING HOTELS, MOTELS <$200 ",BYPASS ROAD ,23185,300,1,229
10/29/2015,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
10/30/2015,"DEFRAUDING HOTELS, MOTELS <$200 ",BYPASS ROAD ,23185,300,1,229
10/31/2015,"DAMAGE PROPERTY, PRIVATE ",BYPASS ROAD ,23185,300,1,229
11/3/2015,DISORDERLY CONDUCT ,BYPASS ROAD ,23185,300,1,229
11/3/2015,WEARING MASK IN PUBLIC PLACE ,BYPASS ROAD ,23185,300,1,229
11/17/2015,"FRAUD-TRICK,FALSE PRETENSES ",BYPASS ROAD ,23185,300,1,229
11/29/2015,RECKLESS DRIVING - PASSING A STOPPED SCHOOL BUS [CLA S BYPASS ROAD ,23185,300,1,229,
12/3/2015,DRIVING W/SUSPENDED OR REVOKED LICENSE ,BYPASS ROAD ,23185,300,1,229
12/16/2015,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
12/18/2015,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
12/20/2015,GAS THEFT ,BYPASS ROAD ,23185,300,1,229
12/26/2015,DRUNK IN PUBLIC ,BYPASS ROAD ,23185,300,1,229
1/31/2004,DRIVING W/SUSPENDED OR REVOKED LICENSE ,BYPASS ROAD & COLONY ,23185,300,1,229
6/19/2004,POSSESSION OF MARIJUANA ,BYPASS ROAD & RICHMOND ROAD ,23185,300,1,229
4/17/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD & RT 132 ,23185,300,1,229
7/24/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,BYPASS ROAD & RT 132 ,23185,300,1,229
7/24/2004,POSSESSION OF MARIJUANA ,BYPASS ROAD & RT 132 ,23185,300,1,229
7/24/2004,REFUSE BLOOD/BREATH TEST ,BYPASS ROAD & RT 132 ,23185,300,1,229
5/20/2004,DRUNK IN PUBLIC ,BYPASS ROAD & WALLER MILL ROAD ,23185,300,1,229
2/16/2004,"ASSAULT, SIMPLE ",CALLAHAN DRIVE ,23185,300,1,253
2/16/2004,"DAMAGE PROPERTY, PRIVATE ",CALLAHAN DRIVE ,23185,300,1,253
4/25/2004,OBSCENE/THREATENING PHONE CALL ,CALLAHAN DRIVE ,23185,300,1,253
5/6/2004,DAMAGE  PROPERTY ,CALLAHAN DRIVE ,23185,300,1,253
5/6/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,CALLAHAN DRIVE ,23185,300,1,253
11/20/2015,CITIZEN REQUESTED ASSISTANCE ,CALLAHAN DRIVE ,23185,300,1,253
11/21/2015,POSSESSION OF MARIJUANA ,CALLAHAN DRIVE ,23185,300,1,253
11/21/2015,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,CALLAHAN DRIVE ,23185,300,1,253
11/21/2015,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,CALLAHAN DRIVE ,23185,300,1,253
1/22/2004,"DAMAGE PROPERTY, PRIVATE ",CANDLESTICK PLACE ,23185,300,1,226
7/22/2004,CITIZEN REQUESTED ASSISTANCE ,CANDLESTICK PLACE ,23185,300,1,226
12/5/2015,"ASSAULT, SIMPLE, DOMESTIC ",CAPITAL LANDING & MERRIMAC TRAI L ,23185,300,1,14
5/20/2004,CITIZEN REQUESTED ASSISTANCE ,CARRS HILL ROAD ,23185,300,1,77
11/1/2015,CITIZEN REQUESTED ASSISTANCE ,CARRS HILL ROAD ,23185,300,1,77
2/8/2004,CITIZEN REQUESTED ASSISTANCE ,CATABAW COURT ,23185,300,1,150
2/9/2004,"ASSAULT, SIMPLE ",CATABAW COURT ,23185,300,1,150
8/12/2004,CITIZEN REQUESTED ASSISTANCE ,CATABAW COURT ,23185,300,1,150
1/31/2004,CITIZEN REQUESTED ASSISTANCE ,CATESBY LANE ,23185,300,1,125
6/16/2004,"BURGLARY, RESIDENTIAL ",CATESBY LANE ,23185,300,1,125
6/16/2004,"DAMAGE PROPERTY, PRIVATE ",CATESBY LANE ,23185,300,1,125
6/16/2004,GRAND LARCENY ,CATESBY LANE ,23185,300,1,125
7/2/2004,TRESPASSING ,CATESBY LANE ,23185,300,1,125
8/6/2004,DEAD ON ARRIVAL ,CATESBY LANE ,23185,300,1,125
11/30/2015,DEAD ON ARRIVAL ,CATESBY LANE ,23185,300,1,125
12/10/2015,MAIMING ,CATESBY LANE ,23185,300,1,125
8/16/2004,CITIZEN REQUESTED ASSISTANCE ,CEMETARY LANE ,23185,300,1,228
4/22/2004,DEAD ON ARRIVAL ,CEMETERY LANE ,23185,300,1,228
12/17/2015,PETIT LARCENY ,CHARDONNAY ROAD ,23185,300,1,217
11/11/2015,DEAD ON ARRIVAL ,CHARLES RIVER LANDING ,23185,300,1,162
3/21/2004,CITIZEN REQUESTED ASSISTANCE ,COBBLE STONE ,23185,300,1,34
8/17/2004,PETIT LARCENY ,COBBLE STONE ,23185,300,1,34
1/4/2004,CITIZEN REQUESTED ASSISTANCE ,COLONIAL AVENUE ,23185,300,1,135
3/28/2004,CITIZEN REQUESTED ASSISTANCE ,COLONIAL AVENUE ,23185,300,1,135
5/12/2004,CITIZEN REQUESTED ASSISTANCE ,COLONIAL AVENUE ,23185,300,1,135
6/24/2004,CITIZEN REQUESTED ASSISTANCE ,COLONIAL AVENUE ,23185,300,1,135
7/6/2004,"DAMAGE PROPERTY, PRIVATE ",COLONIAL AVENUE ,23185,300,1,135
7/7/2004,GRAND LARCENY ,COLONIAL AVENUE ,23185,300,1,135
11/3/2015,THREATS OF DEATH OR BODILY INJURY BY LETTER ,COLONIAL AVENUE ,23185,300,1,135
3/27/2004,DRIVING UNDER THE INFLUENCE OF ALCOHOL ,COLONIAL AVENUE & HUBBARD LANE ,23185,300,1,135
3/27/2004,REFUSE BLOOD/BREATH TEST ,COLONIAL AVENUE & HUBBARD LANE ,23185,300,1,135
1/20/2004,CITIZEN REQUESTED ASSISTANCE ,COMMONS WAY ,23185,300,1,227
3/24/2004,ANNOYING PHONE CALLS ,COMMONS WAY ,23185,300,1,227
2/8/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,COPPERFIELD ,23185,300,1,34
4/26/2004,"LARCENY,FROM MOTOR VEHICLE ",COPSE WAY ,23185,300,1,162
1/19/2004,"ASSAULT, SIMPLE ",COTTAGE COVE ,23185,300,1,265
2/3/2004,RAPE ,COTTAGE COVE ,23185,300,1,265
2/9/2004,GRAND LARCENY ,COTTAGE COVE ,23185,300,1,265
2/17/2004,RECOVERED VEHICLE-STOLEN OTHER JURISDICTION ,COTTAGE COVE ,23185,300,1,265
6/1/2004,UNAUTHORIZED USE OF VEHICLE ,COTTAGE COVE ,23185,300,1,265
11/17/2015,"DAMAGE PROPERTY, PRIVATE ",COTTAGE COVE ,23185,300,1,265
1/20/2004,CITIZEN REQUESTED ASSISTANCE ,CREEDMOORE COURT ,23185,300,1,116
5/10/2004,"FRAUD, ALL OTHERS ",CREEDMOORE COURT ,23185,300,1,116
3/26/2004,GRAND LARCENY ,CREEK SIDE LANDING ,23185,,,
1/18/2004,"ASSAULT, SIMPLE ",CURTIS DRIVE ,23185,300,1,244
6/20/2004,DEAD ON ARRIVAL ,CURTIS DRIVE ,23185,300,1,244
5/15/2004,DRUNK IN PUBLIC ,CUSTIS DRIVE ,23185,300,1,244
10/3/2015,"DAMAGE PROPERTY, PRIVATE ",CUSTIS DRIVE ,23185,300,1,244
10/12/2015,"ASSAULT, SIMPLE ",CUSTIS DRIVE ,23185,300,1,244
11/7/2015,CITIZEN REQUESTED ASSISTANCE ,CUSTIS DRIVE ,23185,300,1,244
12/19/2015,CITIZEN REQUESTED ASSISTANCE ,DEEPS WOODS TRAIL ,23185,300,1,275
5/2/2004,DRUNK IN PUBLIC ,DODGE DRIVE ,23185,300,1,137
3/3/2004,CITIZEN REQUESTED ASSISTANCE ,DOUGLAS DRIVE ,23185,300,1,20
4/6/2004,PETIT LARCENY ,DOUGLAS DRIVE ,23185,300,1,20
4/30/2004,"ASSAULT, SIMPLE ",DOUGLAS DRIVE ,23185,300,1,20
5/13/2004,"ASSAULT, SIMPLE ",DOUGLAS DRIVE ,23185,300,1,20
4/22/2004,CITIZEN REQUESTED ASSISTANCE ,DREW ROAD ,23185,300,1,20
5/2/2004,"ASSAULT, SIMPLE, DOMESTIC ",DREW ROAD ,23185,300,1,20
12/27/2015,"ASSAULT, SIMPLE, DOMESTIC ",DREW ROAD ,23185,300,1,20
2/11/2004,"ASSAULT, SIMPLE ",DUNCAN & RICHWINE ,23185,300,1,244
11/1/2015,ABUSE AND NEGLECT OF CHILDREN ,DUNCAN DR ,23185,300,1,244
3/28/2004,"DAMAGE PROPERTY, PRIVATE ",DUNCAN DRIVE ,23185,300,1,244
4/10/2004,RUNAWAY JUVENILE ,DUNCAN DRIVE ,23185,300,1,244
4/17/2004,VIOLATE PROTECTIVE ORDERS ,DUNCAN DRIVE ,23185,300,1,244
4/20/2004,"DAMAGE PROPERTY, PRIVATE ",DUNCAN DRIVE ,23185,300,1,244
4/21/2004,ANNOYING PHONE CALLS ,DUNCAN DRIVE ,23185,300,1,244
5/15/2004,"DAMAGE PROPERTY, PRIVATE ",DUNCAN DRIVE ,23185,300,1,244
8/7/2004,CITIZEN REQUESTED ASSISTANCE ,DUNCAN DRIVE ,23185,300,1,244
10/21/2015,CITIZEN REQUESTED ASSISTANCE ,DUNCAN DRIVE ,23185,300,1,244
1/1/2004,CITIZEN REQUESTED ASSISTANCE ,EAST MAYNOR DRIVE ,23185,300,1,244
1/1/2004,CITIZEN REQUESTED ASSISTANCE ,EAST MAYNOR DRIVE ,23185,300,1,244
1/2/2004,"ASSAULT, SIMPLE ",EAST MAYNOR DRIVE ,23185,300,1,244
3/10/2004,"DAMAGE PROPERTY, PRIVATE ",EAST QUEENS DRIVE ,23185,300,1,162
4/4/2004,CITIZEN REQUESTED ASSISTANCE ,EAST QUEENS DRIVE ,23185,300,1,162
5/2/2004,CITIZEN REQUESTED ASSISTANCE ,EAST QUEENS DRIVE ,23185,300,1,162
8/14/2004,"DAMAGE PROPERTY, PRIVATE ",EAST QUEENS DRIVE ,23185,300,1,162
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",EDALE AVENUE ,23185,300,1,135
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",EDALE AVENUE ,23185,300,1,135
7/7/2004,"DAMAGE PROPERTY, PRIVATE ",EDALE AVENUE ,23185,300,1,135
12/15/2015,"DAMAGE PROPERTY, PRIVATE ",ERIN LEIGHT COURT ,23185,300,1,181
10/25/2015,"POSSESS, DISTRIBUTE CONTROLLED PARAPHERNALIA ",FILLMORE & STEWART ,23185,300,1,244
10/25/2015,"SALE, DISTRIBUTE MARIJUANA <=1/2 OZ ",FILLMORE & STEWART ,23185,300,1,244
1/17/2004,"BURGLARY, RESIDENTIAL ",FILLMORE DRIVE ,23185,300,1,244
1/17/2004,"DAMAGE PROPERTY, PRIVATE ",FILLMORE DRIVE ,23185,300,1,244
1/17/2004,GRAND LARCENY ,FILLMORE DRIVE ,23185,300,1,244
1/20/2004,"ASSAULT, SIMPLE, DOMESTIC ",FILLMORE DRIVE ,23185,300,1,244
1/20/2004,UNLAWFUL PURCHASE OR POSSESS ALCOHOLIC BEVERAGE ,FILLMORE DRIVE ,23185,300,1,244
4/28/2004,"BURGLARY, RESIDENTIAL ",FILLMORE DRIVE ,23185,300,1,244
4/28/2004,PETIT LARCENY ,FILLMORE DRIVE ,23185,300,1,244
8/26/2004,"BURGLARY, RESIDENTIAL ",FILLMORE DRIVE ,23185,300,1,244
8/26/2004,"DAMAGE PROPERTY, PRIVATE ",FILLMORE DRIVE ,23185,300,1,244
8/26/2004,GRAND LARCENY ,FILLMORE DRIVE ,23185,300,1,244
1/31/2004,GRAND LARCENY ,FRIARS COURT ,23185,300,1,162
5/15/2004,PETIT LARCENY ,GEORGETOWN CRESENT ,23185,300,1,60
6/11/2004,ROBBERY ,GEORGETOWN CRESENT ,23185,300,1,60
