Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Albemarle County Police Department,05/13/2010,10-FS13801,01,1999 SAAB,Return To Owner,"$2,000.00",05/18/2010,08/09/2012,,,$0.00,08/09/2012
Albemarle County Police Department,06/13/2010,10-FS17304,01,1997 ACURA RL,Return To Owner,"$1,300.00",06/22/2010,08/02/2010,,,$0.00,08/02/2010
Albemarle County Police Department,10/01/2010,11-FS28104,01,$876.00 U.S. CURRENCY,Forfeiture,$876.00,10/08/2010,04/28/2011,,,$876.00,04/28/2011
Albemarle County Police Department,10/21/2010,11-FS30101,01,1997 CADILLAC STS,Return To Owner,"$5,000.00",10/28/2010,02/11/2011,,,$0.00,02/11/2011
Albemarle County Police Department,10/21/2010,11-FS30101,02,$644.00 U.S. CURRENCY,Forfeiture,$644.00,10/28/2010,11/17/2011,,,$644.00,11/17/2011
Albemarle County Police Department,11/04/2010,11-FS32001,01,"$1,568.00 U.S. CURRENCY",Dismissal,"$1,568.00",11/16/2010,04/14/2011,,,$0.00,04/14/2011
Albemarle County Police Department,01/23/2011,11-FS05607,01,2006 HONDA PILOT,Return To Owner,"$14,000.00",02/25/2011,12/03/2012,,,$0.00,12/03/2012
Albemarle County Police Department,02/12/2011,11-FS05303,01,$731.00 U.S. CURRENCY,Forfeiture,$731.00,02/22/2011,06/28/2011,,,$731.00,06/28/2011
Albemarle County Police Department,10/30/2011,12-FS30704,01,$692.00 U.S.Currency,Return To Owner,$692.00,11/03/2011,08/17/2012,,,$0.00,08/17/2012
Albemarle County Police Department,01/05/2012,12-FS01710,01,$828.00,Forfeiture,$828.00,01/17/2012,06/29/2012,,,$828.00,06/29/2012
Albemarle County Police Department,02/16/2012,12-FS05413,01,"$1,273.55 U.S. CURRENCY",Forfeiture,"$1,273.55",02/23/2012,06/29/2012,,,"$1,273.55",06/29/2012
Albemarle County Police Department,03/24/2012,12-FS09301,01,"$2,580.00 U.S. CURRENCY",Forfeiture,"$2,580.00",04/02/2012,08/17/2012,,,"$2,580.00",08/17/2012
Albemarle County Police Department,04/04/2012,12-FS11801,01,"$3,917.00 US CURRENCY",Forfeiture,"$3,917.00",04/27/2012,08/17/2012,,,"$3,917.00",08/17/2012
Albemarle County Police Department,05/07/2012,12-FS13807,01,"$3,380.00 US CURRENCY",Return To Owner,"$3,380.00",05/17/2012,08/17/2012,,,$0.00,08/17/2012
Albemarle County Police Department,07/24/2012,13-FS21202,01,$680.00 US CURRENCY,Forfeiture,$680.00,07/30/2012,12/27/2012,,,$680.00,12/27/2012
Albemarle County Police Department,01/11/2013,13-FS02503,01,$852.00 U.S. Currency,Pending,$852.00,01/25/2013,,,,$0.00,
Albemarle County Police Department,02/09/2013,13-FS04501,01,"$1,130.00 U.S. Currency",Forfeiture,"$1,130.00",02/14/2013,12/15/2014,,,$830.00,12/15/2014
Albemarle County Police Department,04/06/2013,13-FS09802,01,"$4,210.00 U.S. Currency",Forfeiture,"$4,210.00",04/08/2013,07/26/2013,,,"$4,210.00",07/26/2013
Albemarle County Police Department,04/06/2013,13-FS09802,02,2008 CADILLAC  DTS-V8,Pending,"$12,000.00",04/08/2013,,,,$0.00,
Albemarle County Police Department,11/24/2013,14-FS33010,01,"$1,708.00 U.S. Currency",Forfeiture,"$1,708.00",11/26/2013,07/21/2014,,,"$1,708.00",07/21/2014
Albemarle County Police Department,05/15/2014,14-FS14089,01,$625.05 U.S. Currency,Pending,$625.05,05/20/2014,,,,$0.00,
Albemarle County Police Department,06/25/2014,14-FS17742,01,$785.00 U.S. Currency,Forfeiture,$785.00,06/26/2014,12/15/2014,,,$785.00,12/15/2014
Albemarle County Police Department,07/22/2014,15-FS20405,01,"$12,000.00 U.S. Currency",Forfeiture,"$12,000.00",07/23/2014,12/15/2014,,,"$12,000.00",12/15/2014
Albemarle County Police Department,09/21/2014,15-FS34588,01,"$2,592.00 U.S. Currency",Forfeiture,"$2,592.00",12/11/2014,09/13/2012,,,$25.92,09/13/2012
Albemarle County Police Department,11/18/2014,15-FS33625,01,2002 NISSAN  Altima-4 Cyl.,Pending,"$2,500.00",12/02/2014,,,,$0.00,
