Agency,Date Seized,DCJS Seizure #,Property #,Property Description,Disposition Code,Property Value,998 Rcvd,1st 999 Rcvd,2nd 999 Rcvd,3rd 999 Rcvd,Disbursal Total,Disbursement Date
Portsmouth Police Department,01/19/2010,10-FS03305,02,"$1,050.00 U.S. CURRENCY",Forfeiture,"$1,050.00",02/02/2010,02/20/2013,,,"$1,005.00",02/20/2013
Portsmouth Police Department,01/27/2010,10-FS04804,01,$670.00 U.S. CURRENCY,Forfeiture,$670.00,02/17/2010,02/12/2013,,,$670.00,02/12/2013
Portsmouth Police Department,02/08/2010,10-FS04803,01,"$1,059.00 U.S. CURRENCY",Forfeiture,"$1,059.00",02/17/2010,03/22/2013,,,"$1,059.00",03/22/2013
Portsmouth Police Department,02/09/2010,10-FS04802,01,$890.00 U.S. CURRENCY,Forfeiture,$890.00,02/17/2010,02/12/2013,,,$890.00,02/12/2013
Portsmouth Police Department,02/10/2010,10-FS04805,01,$734.00 U.S. CURRENCY,Forfeiture,$734.00,02/17/2010,02/12/2013,,,$734.00,02/12/2013
Portsmouth Police Department,02/18/2010,10-FS06211,01,"$1,083.00 U.S. CURRENCY",Forfeiture,"$1,083.00",03/03/2010,09/02/2011,,,"$1,083.00",09/02/2011
Portsmouth Police Department,02/20/2010,10-FS06210,01,"$1,005.00 U.S. CURRENCY",Forfeiture,"$1,005.00",03/03/2010,04/25/2011,,,"$1,005.00",04/25/2011
Portsmouth Police Department,02/23/2010,10-FS06212,01,$610.00 U.S. CURRENCY,Forfeiture,$610.00,03/03/2010,03/22/2013,,,$610.00,03/22/2013
Portsmouth Police Department,02/23/2010,10-FS06709,01,$604.00 U.S. CURRENCY,Dismissal,$604.00,03/08/2010,03/08/2013,,,$0.00,03/08/2013
Portsmouth Police Department,02/24/2010,10-FS10201,01,"$1,032.00 U.S. CURRENCY",Forfeiture,"$1,032.00",04/12/2010,03/19/2013,,,"$1,032.00",03/19/2013
Portsmouth Police Department,02/26/2010,10-FS06710,01,$832.00 U.S. CURRENCY,Forfeiture,$832.00,03/08/2010,02/12/2013,,,$832.00,02/12/2013
Portsmouth Police Department,03/17/2010,10-FS08804,01,$635.00 U.S. CURRENCY,Forfeiture,$635.00,03/29/2010,02/12/2013,,,$635.00,02/12/2013
Portsmouth Police Department,04/02/2010,10-FS11601,01,1992 LEXUS SC 400,Dismissal,"$1,000.00",04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,02,1971 OLDSMOBILE CUTLASS,Dismissal,"$1,000.00",04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,03,BB&T ACC'T #0005234942125,Dismissal,$500.00,04/26/2010,02/20/2013,,,$0.00,02/20/2013
Portsmouth Police Department,04/02/2010,10-FS11601,04,BB&T ACC'T #0005234942265,Dismissal,$500.00,04/26/2010,02/20/2013,,,$0.00,02/20/2013
Portsmouth Police Department,04/02/2010,10-FS11601,05,8 BB&T ACCOUNTS,Dismissal,$500.00,04/26/2010,03/27/2014,,,$0.00,03/27/2014
Portsmouth Police Department,04/02/2010,10-FS11601,06,DELL LAPTOP,Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,07,TOSHIBA LAPTOP,Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,08,LONCIN 4 WHEELER,Dismissal,"$1,000.00",04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,09,HONDA CRF 50F5 MOTOR CYCLE,Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,10,HONDA CRF 70F MOTORCYCLE,Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,11,"SAMSUNG 50"" FLAT SCREEN TV",Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,12,"46"" FLAT SCREEN TV",Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,13,$500.00 U.S. CURRENCY,Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/02/2010,10-FS11601,14,2 5 GALLON JARS OF COINS/ BILLS,Dismissal,$500.00,04/26/2010,09/01/2010,,,$0.00,09/01/2010
Portsmouth Police Department,04/09/2010,10-FS11602,01,$780.00 U.S. CURRENCY,Forfeiture,$780.00,04/26/2010,02/12/2013,,,$780.00,02/12/2013
Portsmouth Police Department,05/18/2010,10-FS14702,01,1996 CADILLAC DEVILLE,Forfeiture,"$2,500.00",05/27/2010,03/28/2011,09/06/2012,,$0.00,09/06/2012
Portsmouth Police Department,05/19/2010,10-FS17205,01,$695.00 U.S. CURRENCY,Forfeiture,$695.00,06/21/2010,04/25/2011,,,$695.00,04/25/2011
Portsmouth Police Department,06/01/2010,10-FS17204,01,$903.00 U.S. CURRENCY,Forfeiture,$903.00,06/21/2010,02/12/2013,,,$903.00,02/12/2013
Portsmouth Police Department,06/03/2010,11-FS08701,01,2001 BMW X5,Forfeiture,"$5,000.00",03/28/2011,03/28/2011,04/26/2013,,"$6,240.00",04/26/2013
Portsmouth Police Department,06/15/2010,10-FS17203,01,$996.00 U.S. CURRENCY,Forfeiture,$996.00,06/21/2010,04/25/2011,,,$996.00,04/25/2011
Portsmouth Police Department,06/21/2010,11-FS18704,01,"$4,702.00 U.S. CURRENCY",Return To Owner,"$4,702.00",07/06/2010,05/08/2013,,,$0.00,05/08/2013
Portsmouth Police Department,06/23/2010,11-FS18705,01,1994 BMW,Return To Owner,"$1,000.00",07/06/2010,04/11/2011,,,$0.00,04/11/2011
Portsmouth Police Department,06/23/2010,11-FS18705,02,2000 GMC SIERRA,Forfeiture,"$10,000.00",07/06/2010,04/11/2011,04/01/2013,,$0.00,04/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,03,1991 BMW 735IL,Forfeiture,"$1,000.00",07/06/2010,04/11/2011,04/01/2013,,$0.00,04/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,04,1998 FREIGHT LINER BOX TRUCK,Return To Owner,"$5,000.00",07/06/2010,04/11/2011,,,$0.00,04/11/2011
Portsmouth Police Department,06/23/2010,11-FS18705,05,WACHOVIA BANK ACCT 1,Return To Owner,$500.00,07/06/2010,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,06,WACHOVIA BANK ACCT 2,Return To Owner,$500.00,07/06/2010,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,07,WACHOVIA BANK ACCT 3,Return To Owner,$500.00,07/06/2010,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,08,WACHOVIA BANK ACCT 4,Return To Owner,$500.00,07/06/2010,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,09,BB&T BANK ACCT 1,Return To Owner,$500.00,07/06/2010,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,06/23/2010,11-FS18705,10,BB&T BANK ACCT 2,Return To Owner,$500.00,07/06/2010,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,06/23/2010,11-FS18706,01,$775.00 U.S. CURRENCY,Forfeiture,$775.00,07/06/2010,03/22/2013,,,$775.00,03/22/2013
Portsmouth Police Department,06/25/2010,12-FS15707,01,"1128 Harrell St. Portsmouth, VA",Forfeiture,"$49,201.99",06/05/2012,06/14/2012,,,"$49,201.99",06/14/2012
Portsmouth Police Department,08/04/2010,11-FS24406,01,"$2,711.81 U.S. CURRENCY",Pending,"$2,711.81",09/01/2010,,,,$0.00,
Portsmouth Police Department,08/18/2010,11-FS24404,01,"$1,131.00 U.S. CURRENCY",Dismissal,"$1,131.00",09/01/2010,02/12/2013,,,$0.00,02/12/2013
Portsmouth Police Department,08/18/2010,11-FS24405,01,"$1,196.00 U.S. CURRENCY",Dismissal,"$1,196.00",09/01/2010,02/12/2013,,,$0.00,02/12/2013
Portsmouth Police Department,08/20/2010,11-FS24403,01,2000 CHEVROLET BLAZER,Forfeiture,"$1,500.00",09/01/2010,02/12/2013,,,$839.00,02/12/2013
Portsmouth Police Department,08/20/2010,11-FS24403,02,$839.00 U.S. CURRENCY,Forfeiture,$839.00,09/01/2010,02/12/2013,,,$839.00,02/12/2013
Portsmouth Police Department,08/26/2010,11-FS24502,01,"$11,320.00 U.S. CURRENCY",Forfeiture,"$11,320.00",09/02/2010,09/04/2013,,,"$11,320.00",09/04/2013
Portsmouth Police Department,08/27/2010,11-FS09405,01,"$4,130.00 U.S. CURRENCY",Return To Owner,"$4,130.00",04/04/2011,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,08/27/2010,11-FS09405,02,ONE LOT OF JEWELRY,Return To Owner,"$3,520.00",04/04/2011,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,09/07/2010,11-FS25904,01,"$1,049.00 U.S. CURRENCY",Forfeiture,"$1,049.00",09/16/2010,06/14/2012,,,"$1,049.00",06/14/2012
Portsmouth Police Department,09/08/2010,11-FS25903,01,"$1,407.00 U.S. CURRENCY",Forfeiture,"$1,407.00",09/16/2010,04/25/2011,,,"$1,407.00",04/25/2011
Portsmouth Police Department,09/20/2010,11-FS28506,01,$625.00 U.S. CURRENCY,Forfeiture,$625.00,10/12/2010,04/25/2011,,,$625.00,04/25/2011
Portsmouth Police Department,09/21/2010,11-FS28504,01,"$3,247.85 U.S. CURRENCY",Forfeiture,"$3,247.85",10/12/2010,04/25/2011,,,"$3,247.85",04/25/2011
Portsmouth Police Department,09/22/2010,11-FS28505,01,"$1,091.00 U.S. CURRENCY",Forfeiture,"$1,091.00",10/12/2010,03/22/2013,,,"$1,091.00",03/22/2013
Portsmouth Police Department,09/22/2010,11-FS28505,02,1991 JAGUAR SOVEREIGN,Forfeiture,"$2,500.00",10/12/2010,06/09/2011,12/19/2012,,$0.00,12/19/2012
Portsmouth Police Department,09/22/2010,11-FS28505,03,1998 CHEVROLET MONTE CARLO,Return To Owner,"$1,500.00",10/12/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/04/2010,11-FS34009,01,1996 CADILLAC DEVILLE,Return To Owner,"$1,000.00",12/06/2010,01/04/2013,,,$0.00,01/04/2013
Portsmouth Police Department,11/04/2010,11-FS34009,02,$791.00 U.S. CURRENCY,Return To Owner,$791.00,12/06/2010,01/04/2013,,,$0.00,01/04/2013
Portsmouth Police Department,11/16/2010,11-FS34007,01,"$72,129.75 U.S. CURRENCY",Forfeiture,"$72,129.75",12/06/2010,09/02/2011,,,"$72,129.75",09/02/2011
Portsmouth Police Department,11/16/2010,11-FS34007,02,COLLECTABLE COINS-$123.25 FACE VALUE,Return To Owner,$500.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,03,BB&T BANK ACCT#0000151118925,Forfeiture,"$1,671.32",12/06/2010,03/22/2013,,,"$1,672.32",03/22/2013
Portsmouth Police Department,11/16/2010,11-FS34007,04,1999 HONDA ACCORD,Forfeiture,"$2,000.00",12/06/2010,06/09/2011,04/26/2013,,"$3,106.00",04/26/2013
Portsmouth Police Department,11/16/2010,11-FS34007,05,2001 JEEP GRAND CHEROKEE,Forfeiture,"$2,500.00",12/06/2010,06/09/2011,04/26/2013,,"$2,362.00",04/26/2013
Portsmouth Police Department,11/16/2010,11-FS34007,06,2001 CHEVROLET SILVERADO,Forfeiture,"$3,500.00",12/06/2010,06/09/2011,04/26/2013,,"$1,090.00",04/26/2013
Portsmouth Police Department,11/16/2010,11-FS34007,07,2004 PONTIAC GTO,Pending,"$6,500.00",12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,08,HONDA FOUR WHEELER,Return To Owner,$800.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,09,"40"" FLAT SCREEN TV",Return To Owner,$500.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,10,"54"" FLAT SCREEN TV",Return To Owner,$500.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,11,ROLEX OYSTER WATCH,Return To Owner,$500.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,12,ACCUTRON WATCH,Return To Owner,$500.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/16/2010,11-FS34007,13,WITTNAUER WATCH,Return To Owner,$500.00,12/06/2010,06/09/2011,,,$0.00,06/09/2011
Portsmouth Police Department,11/19/2010,11-FS34008,01,"$2,302.00 U.S. CURRENCY",Forfeiture,"$2,302.00",12/06/2010,09/02/2011,,,"$2,302.00",09/02/2011
Portsmouth Police Department,01/09/2011,11-FS04502,01,$513.92 U.S. CURRENCY,Forfeiture,$513.92,02/14/2011,09/02/2011,,,$513.92,09/02/2011
Portsmouth Police Department,01/26/2011,11-FS05407,01,2001 LEXUS GS300,Forfeiture,"$4,500.00",02/23/2011,03/28/2011,12/12/2012,,$0.00,12/12/2012
Portsmouth Police Department,02/05/2011,11-FS07310,01,1993 CADILLAC DEVILLE,Return To Owner,"$2,000.00",03/14/2011,01/04/2013,,,$0.00,01/04/2013
Portsmouth Police Department,02/07/2011,11-FS05406,01,$595.96 U.S. CURRENCY,Dismissal,$595.96,02/23/2011,03/08/2013,,,$0.00,03/08/2013
Portsmouth Police Department,02/11/2011,11-FS07308,01,"$6,083.00 U.S. CURRENCY",Forfeiture,"$6,083.00",03/14/2011,03/01/2013,,,"$6,083.00",03/01/2013
Portsmouth Police Department,03/01/2011,11-FS08715,01,$865.00 U.S. CURRENCY,Return To Owner,$865.00,03/28/2011,03/08/2013,,,$0.00,03/08/2013
Portsmouth Police Department,03/01/2011,11-FS08715,02,"52"" PANASONIC PLASMA TV",Release To Lien Holder,$500.00,03/28/2011,04/04/2011,,,$0.00,04/04/2011
Portsmouth Police Department,03/02/2011,11-FS07311,01,1994 DODGE SPIRIT,Pending,"$1,000.00",03/14/2011,05/13/2013,,,$0.00,05/13/2013
Portsmouth Police Department,03/10/2011,11-FS08805,01,"$3,933.00 U.S. CURRENCY",Return To Owner,"$3,933.00",03/29/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/10/2011,11-FS08805,02,2004 CADILLAC ESCALADE,Return To Owner,"$14,000.00",03/29/2011,03/01/2013,,,$0.00,03/01/2013
Portsmouth Police Department,03/10/2011,11-FS08805,03,2001 LEXUS LS430,Return To Owner,"$4,000.00",03/29/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/10/2011,11-FS08805,04,1983 OLDSMOBILE 98 DELTA,Return To Owner,"$1,000.00",03/29/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/10/2011,11-FS08805,05,2004 TOYOTA SEQUOIA,Return To Owner,"$6,000.00",03/29/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/23/2011,11-FS08806,01,2000 HONDA ACCORD,Return To Owner,"$2,000.00",03/29/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/23/2011,11-FS08806,02,"$2,232.00 U.S. CURRENCY",Return To Owner,"$2,232.00",03/29/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/29/2011,11-FS09406,01,"$1,400.00 U.S. CURRENCY",Forfeiture,"$1,400.00",04/04/2011,02/12/2013,,,"$1,400.00",02/12/2013
Portsmouth Police Department,03/29/2011,11-FS10204,01,2000 CHEVROLET SUBURBAN,Return To Owner,"$2,500.00",04/12/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/29/2011,11-FS10204,02,"$1,771.00 U.S. CURRENCY",Return To Owner,"$1,771.00",04/12/2011,12/12/2012,,,$0.00,12/12/2012
Portsmouth Police Department,03/31/2011,11-FS10105,01,"$29,578.27 U.S. CURRENCY",Forfeiture,"$29,578.27",04/11/2011,05/12/2011,,,"$29,578.27",05/12/2011
Portsmouth Police Department,04/28/2011,11-FS16504,01,"$10,968.00 U.S. CURRENCY",Forfeiture,"$10,968.00",06/14/2011,03/19/2013,,,"$8,968.00",03/19/2013
Portsmouth Police Department,06/02/2011,11-FS17810,01,1999 CHEVROLET VAN,Return To Owner,$500.00,06/27/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,06/02/2011,11-FS17810,02,$874.00 U.S. CURRENCY,Forfeiture,$874.00,06/27/2011,06/14/2012,,,$874.00,06/14/2012
Portsmouth Police Department,06/10/2011,12-FS20001,01,"$4,990.00 U.S. CURRENCY",Dismissal,"$4,990.00",07/19/2011,02/20/2013,,,$0.00,02/20/2013
Portsmouth Police Department,06/19/2011,12-FS20002,01,$520.00 U.S. CURRENCY,Dismissal,$520.00,07/19/2011,02/12/2013,,,$0.00,02/12/2013
Portsmouth Police Department,06/23/2011,12-FS19906,01,1996 LEXUS LS4,Forfeiture,"$2,500.00",07/18/2011,11/04/2014,,,$0.00,11/04/2014
Portsmouth Police Department,06/28/2011,12-FS19904,01,1999 KIT ZX900C,Return To Owner,"$2,500.00",07/18/2011,05/13/2013,,,$0.00,05/13/2013
Portsmouth Police Department,06/28/2011,12-FS19904,02,"$4,600.00 U.S. CURRENCY",Forfeiture,"$4,600.00",07/18/2011,03/22/2013,,,"$3,600.00",03/22/2013
Portsmouth Police Department,06/30/2011,12-FS19905,01,1998 JAGUAR XJ8,Return To Owner,"$2,000.00",07/18/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,06/30/2011,12-FS19905,02,BANK OF AMERICA ACCOUNT,Forfeiture,$500.00,07/18/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,06/30/2011,12-FS19905,03,BB&T BANK ACCOUNT,Forfeiture,$500.00,07/18/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,06/30/2011,12-FS19905,04,BB&T ACCOUNT,Forfeiture,$500.00,07/18/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,06/30/2011,12-FS19905,05,BB&T BANK ACCOUNT,Forfeiture,$500.00,07/18/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,06/30/2011,12-FS19905,06,BANK OF HAMPTON ROADS ACCOUNT,Forfeiture,$500.00,07/18/2011,06/14/2012,,,"$4,151.93",06/14/2012
Portsmouth Police Department,06/30/2011,12-FS19905,07,WACHOVIA BANK ACCOUNT,Return To Owner,$500.00,07/18/2011,06/14/2012,,,$0.00,06/14/2012
Portsmouth Police Department,07/05/2011,12-FS25711,01,$578.00 U.S. CURRENCY,Forfeiture,$578.00,09/14/2011,06/14/2012,,,$578.00,06/14/2012
Portsmouth Police Department,07/13/2011,12-FS25712,01,$567.65 U.S. CURRENCY,Dismissal,$567.65,09/14/2011,05/21/2014,,,$0.00,05/21/2014
Portsmouth Police Department,07/25/2011,12-FS25710,01,"$2,530.00 U.S. CURRENCY",Dismissal,"$2,530.00",09/14/2011,02/12/2013,,,$0.00,02/12/2013
Portsmouth Police Department,08/02/2011,12-FS25603,01,2000 FORD MUSTANG,Return To Owner,"$2,000.00",09/13/2011,06/14/2012,,,$0.00,06/14/2012
